Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
NRG,2024-09-03,83.71718576773681,83.71718576773681,78.48485883276291,78.7316665649414,2872900,0.1392857470117465,0.0235540531265288,0.3976439928494701,1.183142726039363,0.6111896735970667,long
IRM,2024-09-03,109.59044715871192,110.89162381178912,109.01753560235431,109.56131744384766,1365800,0.057549945124635,0.4080192779249543,0.451911492614274,0.8399923686119317,0.5589292453265092,long
NVDA,2024-09-03,115.9733612117378,116.17329499238284,107.25611414068058,107.96588897705078,477155100,0.0068052334530455,-0.0607924508215881,0.2672188186580091,1.188883200207886,0.5442409588615441,long
TRGP,2024-09-03,144.2057349866864,148.41719026215645,141.91753071884725,147.82542419433594,3130100,0.1478020956636909,0.2934241206252219,0.5020923019197332,0.7795691033956771,0.5359203656256042,long
PGR,2024-09-03,247.25220184017584,249.83060987346084,246.15417938924105,247.369857788086,2449100,0.1630866548695679,0.205652730197752,0.3346007059911946,0.9031394768149092,0.5190752140498293,long
FICO,2024-09-03,1730.6099853515625,1769.02001953125,1679.5400390625,1688.4100341796875,183100,0.0550057042879144,0.3049806806753823,0.2975293250180115,0.8664919842737266,0.5023522977787621,long
MMM,2024-09-03,131.0152446094492,131.77370113356858,128.25724821256628,128.8876495361328,4024100,0.0504264397958662,0.3187189095018763,0.7326444147947917,0.5336939341531282,0.5020573239796506,long
HWM,2024-09-03,96.95325714009805,97.69168036431566,92.25327283740867,92.82205963134766,3271300,0.0326195411867273,0.1000943994198595,0.3742175947998651,0.8866712299367057,0.4902146044172865,long
UHS,2024-09-03,236.51469575863013,238.5282544824533,234.3516054080457,235.7172393798828,599300,0.1100272448785435,0.2683219696145558,0.3569218498906195,0.7636368493620331,0.4771984131227646,long
K,2024-09-03,78.49552964718859,78.54449305434552,78.35842015209784,78.50532531738281,2772900,0.281849248344534,0.3479856752491419,0.5168861073172026,0.4522991119252009,0.43376753684952296,long
ALL,2024-09-03,187.3134256135231,188.6246213979816,186.19939884741984,186.5247344970703,2314600,0.0752668356728551,0.1584735056942405,0.2226299182782001,0.7954425832866814,0.4241873935042662,long
GRMN,2024-09-03,181.05454341540727,181.786322100041,176.60457093375564,178.09779357910156,1209700,0.0687158827569529,0.1087667664179754,0.3019656062411444,0.7370335267460404,0.4140280341300498,long
GE,2024-09-03,173.32700525331555,173.88422839138212,162.78947539991543,163.39645385742188,6099600,0.0245196429529885,0.0187535670193403,0.2823429848802714,0.8062938037865313,0.41342309467786087,long
LLY,2024-09-03,952.5886898689372,964.4044264822984,946.4321740084484,951.3554077148438,2529400,0.1906949829955357,0.1523067637796591,0.2110608412700632,0.7375622281541807,0.40787399469817665,long
CFG,2024-09-03,41.48804442803856,41.80830479360887,41.19204755758948,41.410404205322266,4884500,0.0885203428318623,0.2410403325083729,0.3658806800005258,0.5983363621338706,0.4061588496385668,long
VTR,2024-09-03,60.43015415849203,61.12486895473346,60.175754238184346,61.09551239013672,4489900,0.1070921737750338,0.2591047112548985,0.4432990564021153,0.4860076572554277,0.38992293945128875,long
NEM,2024-09-03,51.36007668603875,51.51669197556914,50.28334330326464,51.164306640625,8026000,0.0775098565153582,0.2552835484526106,0.570603964680072,0.3719783043479683,0.37878020648526683,long
