Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
CEG,2024-10-01,257.85864329273744,264.72557892748534,252.7432699314156,264.3374328613281,3179800,0.350330485162367,0.2908307048333973,0.4166349516833745,1.4537403652023504,0.7996858210688687,long
NVDA,2024-10-01,121.74195101301775,122.41180249801876,115.76333257670387,116.97305297851562,302094500,-0.0197704461648664,-0.046139975278601,0.3081833623194292,1.6905308773145609,0.7574623199494463,long
NRG,2024-10-01,89.65043311166878,91.72362396927063,88.7520569344186,91.4669418334961,3493900,0.0898717581357058,0.1959895771503361,0.3654875063141847,1.4724098662491525,0.7467952896375541,long
FICO,2024-10-01,1953.5699462890625,1962.9599609375,1906.0,1915.68994140625,184500,0.1071624196119587,0.2525925115341352,0.5358816966470277,1.2056692074966149,0.7042669362607773,long
HWM,2024-10-01,99.76725897518388,101.48359264489903,98.68955524689096,100.70525360107422,2084300,0.0440720397770686,0.2938116960443468,0.5487271637160847,1.1894111376234302,0.7035521473507736,long
IRM,2024-10-01,116.26269991914415,116.39947896979592,114.71904211447516,115.52017974853516,1527900,0.0503852544024863,0.3094841960335279,0.5219261866662379,1.0521646791345551,0.6443790923006477,long
GE,2024-10-01,186.8374414160033,187.5648963735049,184.2763790723632,185.65158081054688,3794000,0.0684683740048803,0.1575826902747585,0.3719073663928383,1.1233764284567431,0.5992861567559885,long
AXON,2024-10-01,399.8699951171875,400.7799987792969,395.3699951171875,399.2200012207031,749200,0.0938433292748586,0.3616891029197489,0.2904707141326699,1.0062314196700577,0.5713559356192597,long
PHM,2024-10-01,143.4547961258066,144.64743380025058,141.91429884559486,143.72314453125,1305900,0.1000136990188909,0.3855416059725578,0.2703188279022006,0.966358892480562,0.5547488964592856,long
MMM,2024-10-01,133.96041576582735,135.28031625515467,132.87690639103397,135.0045166015625,3050500,0.0175959625816521,0.3560212104185958,0.4945704425210335,0.8304142559396386,0.5535006734740499,long
ANET,2024-10-01,97.09249877929688,97.7074966430664,94.61499786376952,95.4625015258789,4213200,0.0805648334012116,0.0695778708115157,0.3128760463825208,1.0760616610071514,0.5462595358200412,long
MHK,2024-10-01,160.67999267578125,160.7100067138672,157.44000244140625,159.49000549316406,413000,0.0280392298609604,0.445572399585262,0.2745944936781141,0.8586413009073832,0.517753271369536,long
TT,2024-10-01,389.2945893844913,390.07086840500455,382.0493084023536,384.78619384765625,945700,0.0716678673555526,0.1931763575204228,0.3061895655452904,0.927338278395614,0.5085942392614726,long
