Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
AXON,2024-12-02,649.2000122070312,649.3900146484375,634.9500122070312,636.3900146484375,866800,0.5026918881899352,0.7918403200994546,1.2848167789377103,1.7684779578300618,1.3014734696522223,long
UAL,2024-12-02,97.29000091552734,98.31999969482422,96.80999755859376,97.44000244140624,3468200,0.2450804981041061,1.2211079282836894,0.848254935228294,1.4730964128873247,1.1124446811905668,long
NVDA,2024-12-02,138.79801911159885,140.41764102523763,137.7882572804853,138.5980682373047,171682800,0.0442150398295992,0.2837209006519186,0.2056803609303921,1.9649761742015464,0.9088602620730799,long
COIN,2024-12-02,302.0299987792969,311.4700012207031,299.5,302.3999938964844,11221100,0.6870292546526324,0.7879736602976659,0.3068844578164282,1.4246311011604362,0.8882154353338995,long
RCL,2024-12-02,244.741927574462,247.37910825181007,242.144412166414,244.29579162597656,1832800,0.1941362339175565,0.5470458837756604,0.6359931242009162,1.298398122425231,0.838979986377255,long
FICO,2024-12-02,2376.669921875,2376.669921875,2315.010009765625,2332.110107421875,119400,0.1700860085804632,0.3812462969369454,0.8024997327571266,1.1442719380031852,0.7917165552738474,long
TRGP,2024-12-02,202.5690034345944,202.75723346973257,191.3338729804959,192.74073791503903,2137500,0.1651891779602259,0.3038402491688845,0.6864184277170349,1.199424384919992,0.7629822499129068,long
TPR,2024-12-02,61.82184518108369,63.68507674486981,61.47680369174188,63.66536331176758,8105900,0.3610116938023728,0.5667829851398933,0.4828106022846106,1.1115094297131929,0.7389047189788764,long
SYF,2024-12-02,67.27930815697533,67.49729828348447,66.03082406129255,66.4767074584961,2512500,0.2222516176897808,0.3670375700052464,0.5558204964045945,1.1196598807592717,0.7102427769951144,long
HWM,2024-12-02,118.5226993060301,118.5226993060301,117.12467119526616,117.52410888671876,2926400,0.1810540894637671,0.266122615178739,0.392854397936957,1.244288883651997,0.6869018048240104,long
TSLA,2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,0.4292174809471261,0.6955839790544509,1.025582902815731,0.4873791803332972,0.6846650868836409,long
NCLH,2024-12-02,27.290000915527344,28.63999938964844,27.059999465942383,28.350000381469727,15665300,0.118784538703897,0.6098807154387573,0.6492146306395632,0.8565815017415954,0.6712515868466483,long
DASH,2024-12-02,179.99000549316406,180.3099975585937,175.83999633789062,176.3699951171875,2786800,0.1255264744864179,0.4103957681967309,0.5914996896126572,0.8766757694968246,0.622752015770515,long
DFS,2024-12-02,183.13709889739687,183.3663025177976,178.05465725598464,179.4897003173828,1069822,0.2183703738996325,0.3093159265988425,0.4803106591344683,0.976920870138236,0.6185617685053667,long
CCL,2024-12-02,25.670000076293945,26.65999984741211,25.6299991607666,25.989999771118164,21179700,0.1813636259599165,0.5905752465370651,0.6233603622461252,0.725763548934858,0.6135649401511853,long
NRG,2024-12-02,101.03508159443636,101.64994250706351,98.2979763950248,98.57565307617188,2114700,0.1045426462792524,0.2520458079578724,0.2815365614353597,1.1262685626685205,0.5958318197175158,long
FTNT,2024-12-02,95.36000061035156,97.18000030517578,94.93000030517578,95.31999969482422,4379500,0.2117975496705957,0.23583564228119,0.6210884512179686,0.8135463699447734,0.5800919667665976,long
CEG,2024-12-02,256.16991222130684,257.60526357933605,248.7040987982681,248.7738800048828,1908400,-0.049393380359377,0.4060722185248011,0.2025216182381302,1.0762794615335194,0.5675433757538694,long
NFLX,2024-12-02,887.510009765625,902.3400268554688,884.1199951171875,897.739990234375,2389000,0.1874395929342827,0.3293549435791751,0.4164628999476598,0.8940860981122396,0.5671882572384571,long
