Price,Close,High,Low,Open,Volume
Ticker,CSX,CSX,CSX,CSX,CSX
Date,,,,,
2022-12-01,31.524396896362305,31.82343625495422,31.2446507557252,31.707676947225377,11297900
2022-12-02,30.916669845581055,31.186771186002087,30.617632361369054,30.97454949277227,11178400
2022-12-05,30.241424560546875,30.7044507094785,30.173900143815477,30.685157493297428,18867500
2022-12-06,30.058141708374023,30.34753258206233,29.643346773492432,30.280008167528546,14309800
2022-12-07,29.81698226928711,30.299301622513887,29.768751069925358,30.0581419459005,14573900
2022-12-08,30.405412673950195,30.52116828915961,29.923093317472187,29.932739925390024,11740200
2022-12-09,30.30894660949707,30.521166451202873,30.22212898336692,30.42470405763801,10533200
2022-12-12,31.080659866333008,31.109597849585853,30.29930120026492,30.386118829828042,14105800
2022-12-13,31.582271575927734,32.151408536636104,31.225352619687165,32.074235676971824,15518000
2022-12-14,31.51474380493164,31.968125160567705,31.28323258318884,31.55333023515695,11698400
2022-12-15,30.646570205688477,31.128889528384605,30.337886133547308,31.128889528384605,14795000
2022-12-16,30.530811309814453,30.63692214454071,29.9713209956342,30.328238087048447,33977100
2022-12-19,30.07743263244629,30.665862782671613,29.78803994090337,30.511518909907426,10633100
2022-12-20,29.643346786499023,30.106372920564393,29.460066758370424,29.98097069921839,17911200
2022-12-21,30.116018295288086,30.144958117445636,29.807334218549798,29.980969471690642,11474600
2022-12-22,29.874858856201172,29.93273850095384,29.44077255996962,29.855567481185858,8422300
2022-12-23,30.14495849609375,30.21248290874064,29.76875000283122,29.94238525815308,6854900
2022-12-27,30.135311126708984,30.251068573964407,29.952029268513815,30.202835537648728,10152300
2022-12-28,29.74945831298828,30.280008873758465,29.74945831298828,30.135313433539537,7626900
2022-12-29,30.135311126708984,30.251068573964407,29.884504857574072,29.96167587577695,5542900
2022-12-30,29.884506225585938,30.019556893549797,29.643346552674686,29.923092656404837,7328800
2023-01-03,29.788042068481445,30.067788172963276,29.469711372979326,29.98097054328976,8329500
2023-01-04,30.17389678955078,30.37647001722604,29.80733308246866,29.913443919766458,9543000
2023-01-05,29.81698226928711,30.173899400231942,29.710871422808477,30.009910746538747,11660800
2023-01-06,31.06136703491211,31.215709080509743,30.000264091501638,30.00991069933928,10799300
2023-01-09,31.00348663330078,31.476161206329344,30.92631745228248,31.051717831412788,14682600
2023-01-10,31.25429344177246,31.26393820906898,30.76232567414917,30.76232567414917,11177000
2023-01-11,31.30252456665039,31.476159816027778,30.907022871913977,31.43757338732072,10993500
2023-01-12,31.341114044189453,31.54368729490107,31.109599129229935,31.28323439549839,10568700
2023-01-13,31.27358627319336,31.331465922487236,30.94561263327572,31.1192442215478,7459800
2023-01-17,31.447216033935547,31.707668890437855,31.09994923840327,31.41827805425889,13345600
2023-01-18,31.090307235717773,31.871665967168244,31.080662467094633,31.41828456597792,11891700
2023-01-19,30.43434715270996,30.945608113962436,30.40540917219153,30.829848832280234,10024300
2023-01-20,30.878082275390625,30.89737549040953,30.154605111204205,30.38611817172431,24049100
2023-01-23,30.916669845581055,31.341113232040687,30.64657218496466,30.964901045004748,9323200
2023-01-24,30.73339080810547,30.791268617263004,29.952032104918043,30.60798674171137,12999600
2023-01-25,29.952028274536133,30.40540960134673,29.189964725060044,30.357176566631694,22213500
2023-01-26,29.083852767944336,29.585465270239933,28.350727227643556,29.50829425757154,25564700
2023-01-27,29.016332626342773,29.643347426412845,28.833050754355344,29.07421043437478,19432500
2023-01-30,28.823402404785156,29.325014950493483,28.659413758684444,28.833049012191346,13657200
2023-01-31,29.826627731323242,29.874858928832147,28.96809990432944,29.054917531767266,15414100
2023-02-01,30.472938537597656,30.723744835673234,29.6529952246395,29.68193504976829,15597300
2023-02-02,31.485801696777344,31.717316567990725,30.540456358947118,30.579042784116687,15828600
2023-02-03,31.128890991210938,31.543685922606237,31.080659792635696,31.24464660375243,9577000
2023-02-06,30.916669845581055,31.31217156854276,30.82985221469655,30.955256277041865,9061500
2023-02-07,31.14818000793457,31.263935604872607,30.5597498971431,30.694798706871488,10300600
2023-02-08,30.820209503173828,31.273587223773173,30.743038475005385,31.071013964794428,8305200
2023-02-09,30.029203414916992,31.1578308236443,30.000265430015265,30.993844002794784,10854400
2023-02-10,30.453641891479492,30.54045951718696,29.778395940301884,29.942384584426858,10760900
2023-02-13,30.511518478393555,30.926315215709394,30.16424982931638,30.16424982931638,18021500
2023-02-14,30.32823944091797,30.559752494372034,29.759102494546728,30.386117244305936,13794200
2023-02-15,30.550106048583984,30.66586349587378,29.894151473713627,30.11601792112501,11797000
2023-02-16,30.009910583496094,30.49222993410245,29.980970760094884,30.106372981695518,14411400
2023-02-17,30.106372833251953,30.28965470075132,29.710871114897003,29.913446197902047,12394200
2023-02-21,29.508296966552734,29.90379867277467,29.479357144182014,29.845920867935476,16186000
2023-02-22,28.929513931274414,29.77839700409435,28.70764747538599,29.575821923572807,18353800
2023-02-23,29.566177368164062,29.681934827911572,29.103151208978833,29.238200045432258,16513500
2023-02-24,29.66263771057129,29.730162119918322,29.141731970061876,29.31536721689835,12648000
2023-02-27,29.78849220275879,30.775956461155875,29.662637937361016,30.320947442959074,18854600
2023-02-28,29.517423629760742,30.011155768828843,29.459338038843214,29.778811558651086,12607700
2023-03-01,29.875621795654297,29.98211173680568,29.381889661745653,29.420612773116808,10816400
2023-03-02,30.282222747802734,30.34030833452052,29.478698386594626,29.701361341102384,9548100
2023-03-03,30.156373977661133,30.43712441649274,30.011159061182788,30.38871821332806,14602600
2023-03-06,29.565828323364258,30.156369135080148,29.50774088889446,30.146687896001847,15042500
2023-03-07,28.742944717407227,29.633598501754378,28.72358223706087,29.633598501754378,19224200
2023-03-08,29.304441452026367,29.420612632090585,28.810709320484406,28.820390559907693,12527900
2023-03-09,28.81070899963379,29.50774161177943,28.75262341024855,29.47869974034061,12299800
2023-03-10,28.54932403564453,29.54646963036164,28.471875959603928,28.810711984721994,18598800
2023-03-13,28.133037567138672,28.897838869377235,28.07495197662297,28.220166876166044,17488200
2023-03-14,28.326658248901367,28.742942308927265,27.881330470789614,28.394425077927423,13376800
2023-03-15,28.055587768554688,28.38474250537065,27.78452046518214,28.15239831111953,15821500
2023-03-16,28.394424438476562,28.462191265976493,27.716752470462158,27.83292549368172,14005300
2023-03-17,27.987821578979492,28.394424389789435,27.82324420683005,28.394424389789435,21490800
2023-03-20,28.249208450317383,28.46219016371289,28.036224890414385,28.055587367952384,11786900
2023-03-21,28.38474464416504,28.66549505410692,28.103996080730813,28.500917673298012,13456500
2023-03-22,27.387601852416992,28.52027922895054,27.358558132567012,28.42347052246603,24089600
2023-03-23,27.184297561645508,27.600581617174594,27.08748701557937,27.445685482071806,17661600
2023-03-24,27.348875045776367,27.416641874342385,26.719609263582146,26.893867877899105,13728200
2023-03-27,27.832923889160156,27.958776297760906,27.377916754671354,27.52313164044374,11472400
2023-03-28,28.181442260742188,28.24920908714537,27.813562565256998,27.86196876019322,10687900
2023-03-29,28.646129608154297,28.73325890935374,28.38474170455597,28.38474170455597,11877100
2023-03-30,28.559001922607422,28.984967214068433,28.45251013811528,28.820389840993105,10652800
2023-03-31,28.984966278076172,29.023689387045312,28.520276044893926,28.66549278142385,11340700
2023-04-03,28.897838592529297,29.256035218203436,28.78166556610322,28.810709284336642,8281600
2023-04-04,28.56868553161621,29.052736451813352,28.423470624858613,28.994650858411855,10742600
2023-04-05,28.355701446533203,28.742941781365655,28.239528422829682,28.52995821232713,13043000
2023-04-06,29.06241798400879,29.13986605815873,28.220168561933896,28.404108430480413,18372700
2023-04-10,29.03337287902832,29.08177907713066,28.810709907280515,28.878476738116138,16722700
2023-04-11,29.343162536621094,29.459335555169417,29.12049958478659,29.12049958478659,13468300
2023-04-12,29.19795036315918,29.50774264608273,29.13986477173793,29.459338294316296,11862300
2023-04-13,29.449655532836914,29.49805988210203,28.984967132464583,29.23667381095982,11801200
2023-04-14,29.488380432128906,29.759449605380098,29.275398697329333,29.52710539109665,16727500
2023-04-17,29.478702545166016,29.759451125996858,29.30444391392243,29.623917455699747,16325500
2023-04-18,29.43997573852539,29.74976802064414,29.362527667995707,29.469019457414394,12721300
2023-04-19,29.585189819335938,29.633596016141606,29.27539754581005,29.323803742615723,9847100
2023-04-20,29.82721519470215,30.21445553571188,29.507741682555668,29.507741682555668,21944300
2023-04-21,30.80500030517578,31.24064687251167,30.40807869782874,30.882448378645748,25062000
2023-04-24,30.3790340423584,30.82436183597827,30.18541478789957,30.7856368771819,14661200
2023-04-25,29.914344787597656,30.156370233850886,29.69168182020651,30.069240925479114,13623900
2023-04-26,29.1785888671875,29.817535933877174,29.062417680429952,29.614235433797607,13958100
2023-04-27,29.42061424255371,29.556149755391235,28.975288283751368,29.236676222965464,14161100
2023-04-28,29.662635803222656,29.97242805497838,29.36252479014773,29.401249744870935,12036100
2023-05-01,30.301586151123047,30.54361160551383,29.66263909925199,29.672320339008543,11293100
2023-05-02,30.078922271728516,30.34031019777209,29.711044404580523,30.301585239910395,9846300
2023-05-03,29.94338607788086,30.495203755151937,29.91434236194279,30.15636778857098,8549600
2023-05-04,30.311267852783203,30.369355292207693,29.817535696721258,29.856260656337586,12353100
2023-05-05,30.843725204467773,31.00830074457333,30.417759877967345,30.562974784624302,8863200
2023-05-08,30.863082885742188,31.22128134464014,30.679144883274702,30.979255907859983,8938100
2023-05-09,30.998619079589844,31.114790257799545,30.437120127556074,30.679145569751796,9081000
2023-05-10,30.795316696166992,31.29873190475681,30.3983951193542,31.221281990737157,9976300
2023-05-11,30.775957107543945,30.89212828949672,30.475844220066044,30.737232149221256,6927300
2023-05-12,30.80500030517578,31.02766328558847,30.621060438244218,30.78563782518136,6915300
2023-05-15,30.988937377929688,31.192241565146173,30.785636883728536,30.843724321935436,6837400
2023-05-16,30.669464111328125,30.95021266208507,30.640420393729446,30.882445834195725,7801600
2023-05-17,30.930856704711914,31.124477824949537,30.698510621823626,30.756598065799622,16734900
2023-05-18,31.3568172454834,31.38585911821342,30.553292811650476,30.834043224758542,10551500
2023-05-19,31.279373168945312,31.63756983160785,30.97926025573229,31.52139863969322,9766100
2023-05-22,30.8824462890625,32.01512544098819,30.52424966594078,31.937679219266155,14019800
2023-05-23,30.60169792175293,30.95989454707033,30.475843656041057,30.67914599045731,11195500
2023-05-24,29.904666900634766,30.495209646577987,29.662641427249227,30.475847165545265,15527400
2023-05-25,29.93370819091797,30.07892309385313,29.57550970693741,29.720726456380245,11791100
