Price,Close,High,Low,Open,Volume
Ticker,AEE,AEE,AEE,AEE,AEE
Date,,,,,
2022-12-01,81.35194396972656,83.36052302312613,81.27857661870898,82.6910013369016,1076100
2022-12-02,80.74664306640625,81.05847362812877,79.93954602662616,80.44397905247695,941900
2022-12-05,80.02207946777344,80.39811781311893,79.6643882110304,80.1413075542331,842600
2022-12-06,80.60382843017578,80.63152938600348,79.4311029701074,79.83740244225758,1175800
2022-12-07,79.97591400146484,80.96395467773553,79.65272444287238,80.52995425119536,1031200
2022-12-08,81.4256591796875,81.56417100867796,79.7081294082161,79.8835781946043,1136000
2022-12-09,81.82270812988281,82.33058239762396,81.0655182502525,81.08398320316898,1188500
2022-12-12,83.74339294433594,83.75262189891434,81.91505250231286,82.55220261839725,1005600
2022-12-13,83.90037536621094,85.35935341831637,82.97697260589165,84.98999090518785,1269400
2022-12-14,82.91233825683594,85.10080542902257,82.48757381423934,84.15893062782659,1485800
2022-12-15,81.43489074707031,82.89386173733291,81.130166148881,82.44139636259975,1400600
2022-12-16,81.01012420654297,81.56416443283284,79.99437557250724,80.78850248002406,2888200
2022-12-19,80.6130599975586,81.31484098994937,80.0959496855294,80.7515647690807,836700
2022-12-20,80.52071380615234,80.88084030084815,80.02208254042246,80.63152466798321,725000
2022-12-21,81.81346893310547,81.84116988389897,80.46530198280067,80.62227873396567,918900
2022-12-22,81.59185791015625,81.61955886218162,80.11441509377785,81.29636934688057,876300
2022-12-23,82.6722412109375,82.78305206927182,81.38871204316268,81.38871204316268,792000
2022-12-27,83.36479949951172,83.47561036618727,82.3675228344435,82.89386212239552,1356700
2022-12-28,82.53372955322266,83.9557705353171,82.43215469414423,83.55870709846603,972900
2022-12-29,83.11547088623047,83.50329829157161,82.8661482363663,83.06929793773627,805300
2022-12-30,82.10897064208984,83.42943685322011,81.40718962617733,83.22628712150717,716500
2023-01-03,81.71190643310547,82.50603335255285,80.69616482881345,82.17360780278399,1084500
2023-01-04,82.14591217041016,83.14318888433478,81.5179979851618,82.12744721422827,1350000
2023-01-05,79.41263580322266,81.82271752317658,79.10791120759542,81.38871710728394,1362000
2023-01-06,81.55492401123047,81.7857746800853,79.93896932924673,80.14211904503951,1587100
2023-01-09,82.56144714355469,82.98621158313905,81.31484773640003,81.31484773640003,1479200
