Price,Close,High,Low,Open,Volume
Ticker,ROL,ROL,ROL,ROL,ROL
Date,,,,,
2022-12-01,39.06500244140625,39.403522878984944,38.54271629626598,39.35516018107668,1601100
2022-12-02,39.15205001831055,39.25844205010974,38.37829481825616,38.678126572457906,1221700
2022-12-05,38.30092239379883,38.85222327554554,37.96240560309692,38.687801888506414,1344200
2022-12-06,37.923709869384766,38.629761679916875,37.91403954411418,38.42665164323413,1581200
2022-12-07,38.18486022949219,38.33961129030806,37.86568778074033,37.86568778074033,1045000
2022-12-08,37.95273208618164,38.37829654294714,37.76896268134064,38.14616812772123,892400
2022-12-09,37.24666976928711,38.09780221824337,37.14995176603188,38.02042855355025,1899000
2022-12-12,37.08225631713867,37.65290151271357,36.908160922586596,37.53683914619755,2313500
2022-12-13,37.04357147216797,37.76896779481965,36.85013171488289,37.76896779481965,2313500
2022-12-14,36.879146575927734,37.40142907459625,36.647018151309176,37.14995999668594,2566300
2022-12-15,35.969974517822266,36.81143667917111,35.93128952855713,36.58898231028576,2591500
2022-12-16,35.554080963134766,35.834568354343446,35.30261192624268,35.72817633081219,4912000
2022-12-19,35.72817611694336,35.960304502308915,35.4186740628263,35.46703306699043,2142400
2022-12-20,35.90227127075195,36.10538499032609,35.62178757244048,35.69916124073332,1939700
2022-12-21,36.16341781616211,36.24079518149284,35.718509034177956,36.10538848171991,1198000
2022-12-22,35.75719451904297,35.83456818789825,35.321956101871024,35.83456818789825,1198700
2022-12-23,35.90227127075195,36.02800763247775,35.641128222347064,35.75719425911957,710800
2022-12-27,35.80556106567383,35.960312125538046,35.56376230403872,35.86359409670652,645100
2022-12-28,35.341304779052734,36.02801231623109,35.31228642130939,35.74752489189988,920400
2022-12-29,35.45736312866211,35.79587985105826,35.312282425032016,35.52506647314134,866900
2022-12-30,35.341304779052734,35.505726151522495,34.97376966060343,35.30261609509892,1142900
2023-01-03,35.350975036621094,35.62179213421598,35.0318026185118,35.409008062439135,1257500
2023-01-04,35.72817611694336,36.19242919811895,35.43801840240305,35.56375476487421,1516400
2023-01-05,35.11884689331055,35.62178866609954,35.07048419839276,35.53474098062538,1394100
2023-01-06,35.331626892089844,35.72817663527758,35.22523486765194,35.39933023681295,1344800
2023-01-09,35.331626892089844,35.72817663527758,35.157531522928835,35.34130090679633,1398400
2023-01-10,35.302608489990234,35.418670827292836,35.14785747706837,35.20589049049726,1037800
2023-01-11,36.48258972167969,36.56963740289637,35.486376550076464,35.486376550076464,1879900
2023-01-12,36.31816482543945,36.48258986373584,36.11505479832814,36.48258986373584,889100
2023-01-13,36.540626525878906,36.618003898150235,36.19243572977032,36.19243572977032,861500
2023-01-17,36.008663177490234,36.879140002713804,36.008663177490234,36.66635595886905,1231500
2023-01-18,35.47671127319336,36.24079617375338,35.41867824760639,36.24079617375338,1150700
2023-01-19,34.654598236083984,35.43802381606669,34.62557987750812,35.34130579296337,1231300
2023-01-20,34.925411224365234,35.060817930872744,34.441813735663544,34.63525346905543,1192200
2023-01-23,34.96410369873047,35.21557279670755,34.72230492817094,34.993118370539555,1012100
2023-01-24,35.128517150878906,35.22523516141692,34.62557537905893,35.05114348035962,1085300
2023-01-25,35.147857666015625,35.46703001770237,34.59655694892063,34.8480259626873,1232800
2023-01-26,34.95442581176758,35.50572665244137,34.74164173657558,35.33163126174901,1029400
2023-01-27,34.83836364746094,34.96410002802727,34.54820589116298,34.848033973863245,910900
2023-01-30,34.509517669677734,34.99311516651789,34.509517669677734,34.79000510333849,1025900
2023-01-31,35.205894470214844,35.205894470214844,34.45147996858005,34.64491967898783,1620200
2023-02-01,35.147857666015625,35.379986031423876,34.62557161101346,34.99310665226186,1202200
2023-02-02,34.925411224365234,35.544415419574435,34.87705221340627,35.27360200655942,1519200
2023-02-03,34.509517669677734,34.906067469504414,34.41279964613214,34.78033108725027,1487400
2023-02-06,34.49017333984375,34.954426494235676,34.20001557954331,34.37411097363479,1651500
2023-02-07,34.55787658691406,34.644924283689406,33.74543264686288,34.229030142380104,1350100
2023-02-08,34.374107360839844,34.68360943123844,34.25804131727359,34.383777686359174,1232100
2023-02-09,34.374107360839844,34.71386689705594,34.26732473428587,34.46147462773844,1322300
2023-02-10,34.88860321044922,35.00509537432352,34.335278392901216,34.335278392901216,1078600
2023-02-13,34.8983154296875,35.25749037153822,34.762411597803535,34.93714615396912,1784400
2023-02-14,34.597381591796875,34.937144862044526,34.442062403515585,34.88860460693661,1204600
2023-02-15,34.85948181152344,34.937143253639555,34.451770349717975,34.50030689948986,1223100
2023-02-16,35.12158203125,35.17011857882075,34.1702516270787,34.45176878733074,1997200
2023-02-17,35.238075256347656,35.46134636787911,34.946852228398015,35.121586785788146,1835500
2023-02-21,34.34498596191406,35.140997187388336,34.18966678872643,35.063335749243926,2000600
2023-02-22,34.383811950683594,34.80123291048657,34.24790814109213,34.519719463376134,1468800
2023-02-23,34.25762176513672,34.752700516813704,33.93727385873868,34.54884477807033,1174100
2023-02-24,34.09259033203125,34.31586141427775,33.91785579755986,33.91785579755986,955700
2023-02-27,34.07317352294922,34.43235210802957,33.859611981202626,34.2770329398952,1020900
2023-02-28,34.170249938964844,34.2964479188952,33.985805882966396,34.04405195903449,1933000
2023-03-01,33.539268493652344,34.17025477958985,33.28687620113828,34.07317797239093,1273700
2023-03-02,33.93727111816406,34.01493255699569,33.383946327343004,33.490728954185876,948600
2023-03-03,34.286739349365234,34.422643160900364,33.95668564859372,34.03434708552873,1456100
2023-03-06,34.286739349365234,34.461473879367865,34.06346827282879,34.25761816206517,1336000
2023-03-07,34.082881927490234,34.38381072281033,33.77224360148829,34.3449837093858,1196700
2023-03-08,34.005226135253906,34.16054532401935,33.76253967136405,34.053766390513125,1390300
2023-03-09,33.79166030883789,34.29644853451928,33.75282959076215,34.17025055232366,1067600
2023-03-10,33.65575408935547,34.09259042674756,33.54897516519406,33.82078279597081,1550100
2023-03-13,34.01493453979492,34.296451717317936,33.49073090642822,33.52956162810756,1712800
2023-03-14,34.791534423828125,34.90802289904344,34.315867286787665,34.33528264984053,1693200
2023-03-15,35.09246826171875,35.189541377381076,34.27704149960846,34.568264549697425,2147500
2023-03-16,35.42251968383789,35.626375435034255,35.034219840805214,35.17012367493613,2115100
2023-03-17,35.014801025390625,35.56812584013043,34.80123576247302,35.50017392976599,2568100
2023-03-20,35.4904670715332,35.704028625154415,35.131288466481514,35.131288466481514,1424000
2023-03-21,35.69432067871094,35.752566755206715,35.45163424796346,35.65548996104709,1424500
2023-03-22,35.315731048583984,35.888471183154216,35.296315689417064,35.71373665375305,927700
2023-03-23,35.11187744140625,35.4322253660401,34.95655824546001,35.22836961569223,818300
2023-03-24,35.548709869384766,35.57783476125629,34.975969703928946,35.13128888253893,1057000
2023-03-27,35.66520309448242,35.94671656822779,35.55842046167147,35.674908923328225,931900
2023-03-28,35.7719841003418,35.917597463189985,35.58754371675552,35.6166649080845,756300
2023-03-29,35.927303314208984,36.0923320390763,35.752572463028365,35.89818212286249,826100
2023-03-30,36.11174011230469,36.199107371811834,35.9175902352776,36.01466332224069,905700
2023-03-31,36.43208694458008,36.48062719473697,36.1311581309739,36.199110037472146,2496800
2023-04-03,36.354434967041016,36.558290718818576,36.14086968245399,36.2379464950398,1391900
2023-04-04,36.42237854003906,36.480624614246544,36.1699825882409,36.43208436752319,1409200
2023-04-05,37.43196105957031,37.60669560765354,36.43209032262707,36.55828831915418,1669100
2023-04-06,37.64551544189453,37.752298056798026,37.33487712750299,37.33487712750299,1154300
2023-04-10,37.422245025634766,37.56785835810568,37.266925865779534,37.47078156875811,1235500
2023-04-11,37.56786346435547,37.820255744762726,37.393128922880685,37.54844810384701,1227700
2023-04-12,38.024112701416016,38.062943423684914,37.53873978235928,37.6843531393169,1552200
2023-04-13,38.15031433105469,38.25709697591445,37.674650898809006,38.07265658222149,1216500
2023-04-14,37.664939880371094,38.18914355095404,37.49020532351011,37.97557826965691,1081100
2023-04-17,37.82996368408203,37.985282858510054,37.53873699181592,37.81054832439087,961700
2023-04-18,38.0532341003418,38.140601365873366,37.73288622569232,37.88820539740387,1094500
2023-04-19,38.004703521728516,38.14060735543066,37.859090155275226,38.07265543857959,770800
2023-04-20,38.732757568359375,38.761878756364816,38.02410990001635,38.033819431418976,1208000
2023-04-21,38.47064971923828,39.09192631969491,38.373572935979034,38.84923991619775,1230800
2023-04-24,38.74246597290039,38.81041788483247,38.538610237104145,38.558025598099235,1266700
2023-04-25,38.558021545410156,38.7812926187343,38.39299284584817,38.703631182916645,1355400
2023-04-26,38.16973114013672,38.39300226825605,38.06294849123139,38.06294849123139,1324000
2023-04-27,40.383026123046875,40.68395867148385,38.616268961607425,38.67451504607632,2647600
2023-04-28,41.014015197753906,41.34406895930369,40.577178792305396,40.77132871729383,2049900
2023-05-01,40.062686920166016,41.00431170296627,39.95590427018635,40.99460216945793,2734200
2023-05-02,40.58687973022461,40.83927198708948,39.97530889210834,40.062676154696376,1700600
2023-05-03,40.43156433105469,41.02371616254765,40.3733182495351,40.65483542222772,1040600
2023-05-04,40.615997314453125,40.79073182413185,40.17916104025631,40.40243209082342,881800
2023-05-05,40.548057556152344,40.907232509979515,40.25683452053296,40.59659411157194,1163600
2023-05-08,40.45097351074219,40.65483293202319,40.28594851119692,40.47038887005948,1067100
2023-05-09,40.48019027709961,40.89891758767243,40.441238035490464,40.57756716643227,1173100
2023-05-10,41.16183853149414,41.32737998181346,40.56782986446106,40.5970421875315,1350000
2023-05-11,41.28843307495117,41.31764539916709,40.87944196247706,41.17157634870699,1271400
2023-05-12,41.46371078491211,41.697416787364155,41.239737270084824,41.44423466559278,1092600
2023-05-15,41.220272064208984,41.45397810747571,40.801544712441306,41.36633741257804,1573600
2023-05-16,40.87944412231445,41.11315387246045,40.61652204640913,41.07420162832104,1343900
2023-05-17,40.567832946777344,41.18131778069958,40.27569854980641,41.02551252133572,1392200
2023-05-18,40.0809440612793,40.558099793479705,39.75959731485101,40.50940762808058,1566800
2023-05-19,39.97382736206055,40.32439015172895,39.954351238780006,40.188061003455836,1253800
2023-05-22,39.62325668334961,40.0906724049475,39.46745144281698,39.87644252089635,1331700
2023-05-23,38.79554748535156,39.4382446571019,38.60078997867469,39.40903233124204,1722400
2023-05-24,38.85396957397461,39.087675572473685,38.66894830091548,38.97082257322415,1560200
2023-05-25,38.40603256225586,38.737119209977486,38.35734411414484,38.70790688404897,1297400
2023-05-26,38.298919677734375,38.63000261262799,38.21127898476533,38.396296574504206,1210000
2023-05-30,38.38655471801758,38.54236368848788,38.17232481300153,38.28917782616395,1389300
2023-05-31,38.2891845703125,38.67869963571572,37.889933299885136,38.474202183299,7846200
2023-06-01,39.16558074951172,39.22400539283738,38.444979192745805,38.81501803079803,1882000
2023-06-02,39.56483840942383,39.671955226039245,39.10715881649997,39.16558718411489,1342800
2023-06-05,40.090675354003906,40.110151474839384,39.64273571885855,39.6524756366214,1433000
2023-06-06,40.304908752441406,40.334121076192915,39.88618144344883,40.07120273304893,1593600
2023-06-07,40.07120132446289,40.421760341228726,39.993296844277104,40.14910208995861,1565200
2023-06-08,40.03225326538086,40.43150448130607,39.915400247587996,39.9835648175247,1945700
2023-06-09,39.730377197265625,40.071203746645274,39.6037842666566,39.964086937259964,1403700
2023-06-12,39.88618469238281,39.92513693701782,39.23375131085372,39.82776004012081,1138300
2023-06-13,39.81801986694336,39.944612803852195,39.70116684847623,39.88618443727339,1062200
2023-06-14,39.81801986694336,39.87644823352216,39.49667313748613,39.64273848189742,1347700
2023-06-15,40.54835891723633,40.66521193911601,39.62326351685327,39.91540164358835,1594200
2023-06-16,40.01277160644531,40.79179780841572,39.86670256839901,40.558091805169575,2401200
2023-06-20,39.83749771118164,40.071207472908895,39.63300399135194,39.92513840749303,1515300
2023-06-21,40.139373779296875,40.207538355516604,39.34087127384505,39.856975555134674,1066600
2023-06-22,40.50940704345703,40.597047739343694,39.99330278695258,40.16858417872591,816300
2023-06-23,40.304908752441406,40.821012950399144,40.29517254942097,40.509402448082376,1894000
2023-06-26,40.57756805419922,40.75284943058502,40.2270090161179,40.42176279904409,1090000
2023-06-27,41.18131637573242,41.21052870002577,40.6457360471095,40.71390061358749,1143700
2023-06-28,41.259220123291016,41.39554926608655,41.054726409097725,41.26896004188529,1035800
2023-06-29,41.385807037353516,41.4734477184908,41.025508110317986,41.23000179474167,868400
2023-06-30,41.70716094970703,41.82401396282743,41.38581052026305,41.50266353338345,1397500
2023-07-03,41.21052932739258,41.61952044717707,40.90865501790141,41.434499151328474,835500
2023-07-05,41.89217758178711,41.94086602659433,41.288432693859114,41.590303280478,1558000
2023-07-06,42.340118408203125,42.59330427182509,41.72663358524718,41.76558582806445,1871900
2023-07-07,42.02850341796875,42.33037769561006,41.7947937006513,42.077191858958656,1691400
2023-07-10,42.14535903930664,42.4861855768038,42.04798215127327,42.09667059528995,1323000
2023-07-11,42.55434799194336,42.60303643350079,41.833746426947414,42.09666846898553,1394200
2023-07-12,42.76858139038086,42.9925549263823,42.32064174775856,42.749108983910574,1486500
2023-07-13,42.87569808959961,43.00229101947394,42.51539913577759,42.797797319847135,1160000
2023-07-14,43.37232971191406,43.4015420361142,42.73936877984908,42.90491395126049,1108400
2023-07-17,43.4210205078125,43.654730258136674,43.17757455379128,43.26521524582654,968600
2023-07-18,43.313899993896484,43.48918136299478,43.04124173738365,43.333376114317424,1471500
2023-07-19,43.19704818725586,43.52813481423814,42.87569776340971,43.29442507737819,1142500
2023-07-20,43.206783294677734,43.216523212257115,42.603038418911545,43.18730717420913,1151200
2023-07-21,43.35285568237305,43.615777756929354,43.20678662494495,43.323643356763604,1564900
2023-07-24,43.57682800292969,43.674204903652154,43.32364583223689,43.450235060237965,1338400
2023-07-25,43.65472412109375,43.859217802197854,43.352849843256784,43.372325962603355,1062900
2023-07-26,43.62551498413086,43.69367955527916,43.265216005962614,43.430757474554056,1878400
2023-07-27,39.749855041503906,43.10940994706922,39.70116659367929,42.953604685216156,4083600
2023-07-28,39.56483840942383,40.1588471454253,39.24348795957757,40.06146653273376,2456300
2023-07-31,39.75959396362305,39.886183181857014,39.07794456708712,39.7206417204632,1948200
2023-08-01,39.56483840942383,39.964089634732765,39.39929322519349,39.720643675039746,1316100
2023-08-02,40.21726989746094,40.402291195484466,39.340866712803994,39.56483653937267,1892700
2023-08-03,39.62325668334961,40.11014852435032,39.46745144281698,40.022507844382595,1388300
2023-08-04,39.2240104675293,39.827759101065254,39.155845898370465,39.827759101065254,1044300
2023-08-07,39.36034393310547,39.42851222444911,38.96109267784292,39.26296702779882,848200
2023-08-08,39.389556884765625,39.47719757853902,38.97082953836947,39.379816966184954,1222400
2023-08-09,39.819400787353516,39.99524731799122,39.438401213194304,39.438401213194304,1034100
2023-08-10,39.82917022705078,40.11247892709617,39.545861527005385,39.790092393940945,914800
2023-08-11,40.08316421508789,40.10270312946199,39.614241450110036,39.71193602198055,1064200
2023-08-14,40.41532516479492,40.45440300017483,39.95617364241726,40.14178777047057,1019800
2023-08-15,39.985477447509766,40.405554832724306,39.96593853114313,40.22970831209184,1418900
2023-08-16,40.42509460449219,40.591169807121894,40.03432372222521,40.07340155578537,1632400
2023-08-17,39.39932632446289,40.44463416551024,39.38955500258354,40.38601741423629,1146500
2023-08-18,39.37978744506836,39.67286374838386,39.2234798348556,39.36024852795834,1091700
2023-08-21,38.94017028808594,39.33093744186799,38.68616809779367,39.184401156699955,1031600
2023-08-22,38.43217086791992,39.047633720051714,38.393093033287045,38.93040021615309,1519400
2023-08-23,38.69593811035156,38.72524462106024,38.34424507517872,38.568937019501995,1458600
2023-08-24,38.13909149169922,38.75455056762538,38.11955257595547,38.59824296834248,1072800
2023-08-25,38.46147537231445,38.578708870091795,38.1977055923163,38.275861257501184,1186300
2023-08-28,38.86201477050781,38.95970935432882,38.41263086493313,38.45170869846154,827200
2023-08-29,38.86201477050781,38.93039911584886,38.58847738914363,38.86201477050781,848200
2023-08-30,39.12577819824219,39.45793227591849,38.686161959160806,39.03785495042591,1188300
2023-08-31,38.6568603515625,39.33093618580993,38.63732143549729,39.16486098925642,2336000
2023-09-01,38.46147537231445,38.97924733749628,38.266089936019455,38.920630588607615,999100
2023-09-05,37.09378433227539,38.324706231021544,37.07424541621057,38.31493863632273,2129000
2023-09-06,37.20124435424805,37.49432062492396,37.015626525708626,37.14262760944607,1643000
2023-09-07,34.89570999145508,35.26693825292382,33.909015130531586,34.084861665613644,22378800
2023-09-08,35.27670669555664,35.51116623874842,34.934781248956696,35.19855103004788,6326100
2023-09-11,35.28647232055664,35.950780533627324,35.22785930136437,35.657704257664854,6062400
2023-09-12,35.198551177978516,35.3841690210083,34.944552717342056,35.198551177978516,3877300
2023-09-13,35.80424499511719,35.84331909982639,35.296244367226436,35.325550877425115,3928100
2023-09-14,36.21455383300781,36.53694037668479,35.78470883477257,35.941016445646056,3972900
2023-09-15,36.17546844482422,36.468548414847966,36.04847109959166,36.22431759093926,6595500
2023-09-18,37.318477630615234,37.52363066673626,36.21455305624869,36.21455305624869,4693900
2023-09-19,37.3282470703125,37.41617033680459,36.996092922083214,37.38686382352973,2896400
2023-09-20,37.78740310668945,38.070711829799116,37.4747878696952,37.59201765190115,2326900
2023-09-21,37.06447219848633,37.77762582836228,36.91793592549831,37.77762582836228,2452100
2023-09-22,36.56624221801758,37.631088845648875,36.546703303320946,37.07424282012917,9677800
2023-09-25,36.40016555786133,36.59555099024573,35.98009190923553,36.38063036862333,1892500
2023-09-26,36.30247116088867,36.4880852538659,36.13639598190907,36.41970091820762,2458200
2023-09-27,36.57600784301758,36.78116457295442,36.21454725725594,36.41970026052605,2609300
2023-09-28,36.781166076660156,36.976547767762206,36.439240663897806,36.82024017888044,2754100
2023-09-29,36.46855545043945,37.28916759948699,36.429477616675086,37.02540153824591,2537700
2023-10-02,35.77493667602539,36.60532386728434,35.41347603308557,36.42947734333149,3930600
2023-10-03,35.433013916015625,36.05824432664278,35.286473908107986,35.7651680374947,2643100
2023-10-04,35.13016891479492,35.159479154553836,34.12393888086937,34.37793735655254,4893100
2023-10-05,35.032474517822266,35.63816599614478,34.739398236483446,35.16924320066924,3517000
2023-10-06,35.247398376464844,35.335317905651884,34.456089073777996,34.83708860692339,2470800
2023-10-09,35.55023956298828,35.647934132484515,35.061777895507454,35.23762439393389,1418600
2023-10-10,35.77493667602539,35.872631259703255,35.18878408062745,35.62840039050956,1700600
2023-10-11,35.48185729980469,35.853089232236655,35.32554970614917,35.843317911383004,1572400
2023-10-12,34.93478012084961,35.69678292828457,34.79801143729304,35.618627265299594,1437000
2023-10-13,35.08131790161133,35.169241153561906,34.93477790613806,35.100856816118885,1738400
2023-10-16,35.59908676147461,35.70654892995148,34.983627712925724,35.315781812460166,2213500
2023-10-17,35.66747283935547,35.82378043930697,35.20832136074818,35.37439655527978,1743800
2023-10-18,35.09109115600586,35.579552917487014,35.01293921203597,35.56978532199109,1601100
2023-10-19,32.160316467285156,33.40100962971085,31.447162834079904,33.17631769541333,9196800
2023-10-20,32.287315368652344,32.86370028344523,32.09192995697112,32.726931613268405,2974900
2023-10-23,32.40454864501953,32.64877950448456,32.150550190909456,32.2482410440286,2747700
2023-10-24,32.88323974609375,32.922317574415544,32.179853742968696,32.51200783037032,3132100
2023-10-25,33.537784576416016,33.73316628944638,32.80509197255025,33.20563044693017,4509900
2023-10-26,34.88593673706055,37.12309241096351,34.71986153349604,35.93124456734113,4317300
2023-10-27,35.266937255859375,35.804248168234594,34.88593768284237,34.983632269941246,3010400
2023-10-30,35.99962615966797,36.24385701211257,35.325550348521,35.41347360446774,2710200
2023-10-31,36.74209213256836,36.93747757099568,36.282936911264244,36.58578452715996,2751000
2023-11-01,36.36109161376953,36.73231983761026,35.98009206859936,36.73231983761026,2652200
2023-11-02,36.820247650146484,37.01563310756145,36.20478849029065,36.4392480578545,2587400
2023-11-03,37.24032211303711,37.47478538859343,36.94724581359222,37.15239885053691,1495400
2023-11-06,37.12308883666992,37.357552090108676,36.9472423282576,37.181705581696356,1201900
2023-11-07,37.3282470703125,37.43570925454367,37.00586424428651,37.01563183982229,1172400
2023-11-08,37.21101379394531,37.455244652732915,36.89839859283056,37.455244652732915,1689200
2023-11-09,37.13255310058594,37.377749564545006,36.88735663662687,37.35813339846015,1763200
