Date,Open,High,Low,Close,Volume
2022-12-01,401.1607090738843,411.3202731456488,398.3183734344586,409.2057495117188,1943100
2022-12-02,395.24004002698047,402.41962438091286,393.5582596020602,401.1902465820313,1876000
2022-12-05,394.5417355116446,397.53159052294814,386.693377362262,388.6210632324219,1499000
2022-12-06,388.9259889607924,388.96530744186816,378.8057420870774,383.3495178222656,1209800
2022-12-07,381.65783548751546,387.6867083675367,379.0319015992253,382.2380981445313,968600
2022-12-08,385.1394548976201,400.010002871894,383.03474585184375,398.6724243164063,1525700
2022-12-09,397.52178916367546,399.13471729638894,392.69278936463945,393.2337036132813,1061300
2022-12-12,394.11883641173125,404.1997336803865,391.7584071863236,404.0030212402344,1810500
2022-12-13,424.9811090310197,434.6883006781061,415.2444435334492,421.322509765625,3247700
2022-12-14,419.4931338037278,427.0759263068273,409.2843775857575,412.0086975097656,1631400
2022-12-15,404.1603674299369,408.3107476162936,387.7358698644059,389.9880981445313,1741300
2022-12-16,386.2508347749077,387.4900271532414,374.2717550142408,378.6286926269531,3565600
2022-12-19,382.3266316547089,382.3266316547089,371.27207664597546,377.1927490234375,1535400
2022-12-20,375.57002264369606,383.624908970722,374.5373572229424,380.6940612792969,1320100
2022-12-21,383.0052894559893,389.8504870021285,377.92059942638633,386.8409423828125,1330100
2022-12-22,378.9925892539292,381.3529885963854,370.5443087239831,377.6156921386719,1312600
2022-12-23,376.9960782434896,379.0712535213025,372.2555903388277,378.1467590332031,705200
2022-12-27,377.1141233473194,378.982771709712,371.23276880330286,376.78955078125,823300
2022-12-28,379.0023579722045,382.0905689984204,368.6362673629417,370.2885437011719,843600
2022-12-29,374.1045800826983,385.5132118630396,371.3310966127088,384.4215087890625,1004600
2022-12-30,379.6416725733744,383.0150777271388,376.36659362282126,382.7987060546875,948900
2023-01-03,390.1553306911409,397.7774726619314,378.8647147473953,384.7263793945313,1874000
2023-01-04,391.0207825109676,393.1254915775163,381.2054499888778,385.1099548339844,1209700
2023-01-05,379.9760538431588,381.0775714262554,368.81329866734,369.4230651855469,1263800
2023-01-06,373.9668570592003,382.9167328459466,364.5055709470216,380.1432495117188,1312700
2023-01-09,385.42550154736136,396.7980750883347,382.5281558612313,389.6039733886719,1331600
2023-01-10,381.95657282614286,389.2295009187643,379.9363283892136,383.0406188964844,1069900
2023-01-11,382.6464320671051,390.08687684976775,378.7143327265104,389.5744323730469,1587300
2023-01-12,392.4914728489001,392.4914728489001,380.4290731520425,390.94427490234375,1099000
2023-01-13,384.3414955949709,388.90432380336114,380.8528489832421,387.5049133300781,1311100
2023-01-17,386.3124765271967,389.5547503761365,381.1386487165646,384.5386047363281,1658700
2023-01-18,386.4109842089654,395.497211423048,380.044721476801,380.4684753417969,1603200
2023-01-19,377.5810098070806,383.3264087029324,372.73238119277903,373.10687255859375,1082000
2023-01-20,377.7090890904452,394.5018625662893,376.9995344344294,392.29437255859375,1702000
2023-01-23,394.91577970316496,404.5538795148454,393.32912371318514,404.05126953125,2211800
2023-01-24,404.0513186284532,404.0513186284532,392.9546801075506,395.7239074707031,1189600
2023-01-25,388.5790797080178,398.08909168383656,379.8969066176506,396.0688171386719,1131900
2023-01-26,404.0020479936898,407.2245927408604,396.2462085509959,406.5643005371094,1282600
2023-01-27,402.39568083020384,422.4799916477987,401.3608972649175,416.4881896972656,1724800
2023-01-30,410.1022150577004,414.4285046543751,406.258776323895,410.40771484375,1543400
2023-01-31,410.4077206369125,416.78384832492594,409.0773018314153,416.5374755859375,1174600
2023-02-01,414.2511162893954,431.6055970406772,409.97408928438006,429.2305603027344,1521700
