Date,Open,High,Low,Close,Volume
2022-12-01,253.99162796362643,255.19688512135784,249.53412063150984,255.1586151123047,650900
2022-12-02,250.4236822367739,254.46988153582043,248.9027778966544,253.95333862304688,887400
2022-12-05,251.25592041015625,252.04984065031357,247.32450164398108,251.25592041015625,741900
2022-12-06,251.5715654887145,252.6046221909641,244.2635555769781,245.61227416992188,638100
2022-12-07,245.2009729672736,247.506252093614,242.27394484304887,243.6992034912109,847600
2022-12-08,244.85659709746764,247.0375350145633,244.07223710786224,245.99490356445312,542200
2022-12-09,246.78885679067508,251.0168027628844,245.82273603328744,248.52020263671875,663800
2022-12-12,246.48276776359944,253.11162457770695,246.48276776359944,252.95860290527344,676300
2022-12-13,261.1274385973047,264.80057110694554,255.45512879210605,259.9222106933594,1354400
2022-12-14,259.2048567413623,261.7205483087688,256.2395581754852,257.4735107421875,1014500
2022-12-15,252.9107424138145,252.9107424138145,245.19140961968375,245.9757843017578,685500
2022-12-16,242.1400402260592,244.6270655243575,238.8303848302376,242.07308959960935,1460600
2022-12-19,242.28349746598985,243.0870070911239,237.9025302170301,239.76779174804688,564600
2022-12-20,239.47126156888567,244.45485731920812,238.85907280313407,243.3452606201172,473100
2022-12-21,245.70797715260215,251.36116776413652,244.88536156833788,248.0897674560547,642900
2022-12-22,245.5548804963058,246.70274720932863,240.74345596956337,244.8470458984375,449800
2022-12-23,245.3540107247765,246.6357786618446,243.75658090546352,245.5835723876953,297500
2022-12-27,246.320157617248,248.7976081317269,244.6844576160337,246.3583984375,290800
2022-12-28,246.5209967134961,247.8793046596917,243.40266250854827,244.10093688964844,400800
2022-12-29,246.9132035775825,249.65848570376733,246.59752707602408,248.3480224609375,299400
2022-12-30,246.86536680379996,248.01323362444103,244.2348800277407,246.37754821777344,301500
2023-01-03,248.4628275266626,251.00724343087424,247.2862654186667,250.06027221679688,725000
2023-01-04,250.98808330916637,251.70549270728725,244.89486163363028,249.2088928222656,792700
2023-01-05,247.5158589173837,250.7298395513893,244.3975095327605,247.3436584472656,616000
2023-01-06,250.9976463660237,257.14822969419464,248.48192589776215,255.8951568603516,550800
2023-01-09,259.0804715797788,262.6866392353165,257.55956705052654,257.6360778808594,692500
2023-01-10,256.14385247243825,260.5822393310434,256.14385247243825,259.8552551269531,542300
2023-01-11,260.85012331470176,267.9285583496094,260.85012331470176,267.9285583496094,881900
2023-01-12,268.454595379786,271.27641740233025,264.3414597724316,269.1815795898437,733900
2023-01-13,266.90501171169274,272.9503890412566,266.90501171169274,272.8451538085937,525000
2023-01-17,271.9077302376384,273.5338406532606,269.37286040457195,269.9276733398437,739000
2023-01-18,270.64512258904847,270.75990343629906,261.82576746387446,262.495361328125,729600
2023-01-19,260.34311690007337,260.45789774028407,253.790771484375,253.790771484375,876700
2023-01-20,255.7421300310641,258.2961207500659,254.05862888516856,258.2674255371094,862100
2023-01-23,260.27612713398634,265.14494192353226,258.3630354669838,263.6431579589844,582200
2023-01-24,261.4718526709723,266.32154785487086,259.3674398126335,265.9006652832031,688400
2023-01-25,261.6726697801336,266.77107530111783,260.5056827227952,265.9962463378906,814100
2023-01-26,277.8096438580937,281.4253865194682,259.52048926652907,269.6216125488281,1505200
2023-01-27,270.4633084332644,274.7964594749878,264.111830697237,274.0120849609375,1027900
2023-01-30,270.8938183066915,274.42347511399,265.69975173557964,266.3980407714844,861700
2023-01-31,266.9528359207738,269.97552468280617,261.1370492792396,269.774658203125,1059100
2023-02-01,267.34499529565164,273.7442894876398,265.02059584245325,270.578125,831700
2023-02-02,272.4912521062307,280.26797569284787,270.520769697769,278.5079345703125,999300
2023-02-03,275.51391976975185,280.593176262257,275.1121576396909,277.36004638671875,534800
2023-02-06,274.1652312238151,276.040053356369,272.31910430583963,275.2174377441406,482900
2023-02-07,274.9304834512404,277.5418355318935,271.0564543645881,276.8148803710937,631900
2023-02-08,275.1026277174776,276.4704814531364,271.7260215999015,273.0173645019531,663400
2023-02-09,276.4418013792629,277.82880479287417,274.10782674164307,275.19830322265625,536300
2023-02-10,273.88777218071846,274.2799594990828,270.5494363617274,272.7877502441406,549500
2023-02-13,274.18432344199897,281.02362060546875,273.19905316759053,281.02362060546875,670300
2023-02-14,279.08183929662727,281.9897177957196,276.55654412527105,280.4305725097656,610600
2023-02-15,279.8948684414061,286.3898229663296,279.3209642819418,285.0984802246094,758800
2023-02-16,280.3636607421266,285.0507306767047,279.5218955245267,283.0228576660156,400400
2023-02-17,282.2064458988616,286.0287229773149,282.14882569324084,285.923095703125,614800
2023-02-21,282.63860861408216,283.51255417833835,276.5402452474981,277.2797241210937,680000
2023-02-22,278.2593168645233,280.26649907213084,275.570275942453,277.49102783203125,419800
2023-02-23,280.1609083727679,281.7070997777904,275.8584130272393,280.3818054199219,683600
2023-02-24,276.0696517400661,279.71909779441376,275.4166031532402,278.8835754394531,293900
2023-02-27,281.87037939487726,283.1092727440417,280.75633962541144,282.7251281738281,441100
2023-02-28,282.34092708872265,286.0671906082688,282.0720229846497,283.2436828613281,752300
2023-03-01,281.86075900004795,285.34692876899425,279.3253814552197,281.0540466308594,495100
2023-03-02,280.12241419727366,285.90389543339995,278.6050332862206,284.78985595703125,484200
2023-03-03,285.8559291159889,291.1860338474,284.88596922262934,290.6001892089844,719900
2023-03-06,291.4356886972606,295.1043320002018,291.2244048078674,293.4524841308594,622000
2023-03-07,293.46209589212555,293.8558535617989,286.95074790564786,287.4693298339844,549600
2023-03-08,287.9975314752499,291.0803299281858,287.3348697552244,290.3216247558594,587400
2023-03-09,292.4152799815348,297.10189000131965,286.48974747082497,287.0755920410156,773000
2023-03-10,286.0671716477232,286.0671716477232,275.5606566998144,277.6158752441406,552200
2023-03-13,273.47665413320306,277.1548809812088,271.315808330781,274.6771240234375,985900
2023-03-14,281.0348298712022,285.9327532684204,279.0276475746166,282.6386413574219,794600
2023-03-15,277.9423941036096,278.4802022655881,260.6844379233584,265.6976013183594,1125400
2023-03-16,263.6424249253927,271.8248476979602,261.9425698535184,270.8452453613281,977400
2023-03-17,266.946087442566,267.2726117443894,259.7144578038615,261.90411376953125,1274500
2023-03-20,263.9497496067105,267.973727593892,263.28708778869304,267.30145263671875,687700
2023-03-21,272.0264632696767,274.5714534456586,270.21133882010093,271.9400329589844,824100
2023-03-22,272.7659680164503,274.47543604294066,266.4659041002826,266.6291809082031,776900
2023-03-23,269.0973156825443,273.8703846660032,265.41905989027225,267.3878479003906,639300
2023-03-24,264.1802666193889,266.984577959823,260.3387619005425,266.6004333496094,647700
2023-03-27,268.780406129453,269.6543517404451,265.10217922294646,267.36865234375,572600
2023-03-28,267.6375991083943,269.06857939817195,266.4947492278088,267.733642578125,623100
2023-03-29,270.806820773482,274.3121871272604,270.3554429049123,273.265380859375,577300
2023-03-30,275.62793422433947,276.45384358292614,275.0901259656431,276.1369323730469,430500
2023-03-31,277.6543294905404,282.0720655599844,277.23179095609095,281.8223876953125,594800
2023-04-03,279.6327148825075,282.4466097505583,277.37582524273824,279.7479553222656,729600
2023-04-04,280.3337415908198,281.5246277309837,266.1489989733661,267.71441650390625,751000
2023-04-05,265.45755639322545,267.0325579276626,261.817722835413,262.345947265625,790000
2023-04-06,261.3950820747485,263.6135478608812,260.2042254438115,261.36627197265625,551800
2023-04-10,260.32911236881915,264.3626737206395,259.51278696041044,264.32427978515625,460500
2023-04-11,264.91011654927064,267.7048142708581,264.42031540278464,267.4839172363281,610600
2023-04-12,270.6435577796951,271.421459993775,267.33024886168846,269.9808959960937,944800
2023-04-13,269.1357544463593,269.5007020069965,261.5584032273106,267.09014892578125,919300
2023-04-14,266.83083653412444,270.03848852306425,264.40108667950267,266.3122253417969,666000
2023-04-17,266.80209198786457,268.5115603375487,265.10223677821324,266.8309020996094,552700
2023-04-18,268.5691361375568,269.9712768578019,265.0445727142331,265.8896789550781,519300
2023-04-19,263.8056517676572,264.6411740905829,261.8945131527651,263.4503173828125,551400
2023-04-20,260.7805267432912,264.0554126651362,260.2234922089694,262.9797668457031,526300
2023-04-21,264.3050733241742,266.04335155641195,262.84531234098307,264.5355834960937,719900
2023-04-24,264.1129840324326,266.3986833498759,264.1129840324326,265.1405639648437,548700
2023-04-25,265.217405692138,268.5018747785915,263.6616014608341,264.0361328125,712300
2023-04-26,261.8944789788771,264.6891466224962,259.1189789909297,259.906494140625,922400
2023-04-27,272.5644013359049,272.5644013359049,259.5897078596838,272.3819274902344,2082100
2023-04-28,273.7071394721464,276.0984661541266,270.4802904221657,272.1801452636719,849400
2023-05-01,272.76593604404275,274.87877461939496,269.5582842493497,271.4502258300781,803200
2023-05-02,270.4899049951047,271.3542375668487,264.5835982284448,267.964111328125,755800
2023-05-03,268.44428848992976,272.34341269830344,267.0421477387699,267.5895690917969,674800
2023-05-04,265.9281110027233,269.7311917916291,264.3723065576414,268.1369934082031,782200
2023-05-05,271.4118572660896,272.25699286648336,268.0505411425648,272.1897888183594,451700
2023-05-08,273.60153369897427,274.4850632094985,268.07937167897336,269.9617004394531,421100
2023-05-09,268.6364184070303,271.5655539472587,266.64843273840563,266.75408935546875,602000
2023-05-10,264.103388932522,267.0517501629723,257.11185311784226,259.387939453125,1243100
2023-05-11,256.9485869433593,259.9641816498027,256.05544429782657,259.7720947265625,922600
2023-05-12,261.78805016100137,262.44396011206953,258.913609136771,262.23175048828125,861500
2023-05-15,263.1095256745314,265.9068423837032,261.2768222503162,264.4310302734375,509500
2023-05-16,261.8074299758054,263.283242474726,259.3477228530907,260.4184265136719,504600
2023-05-17,263.02273610569745,266.2733792045456,261.7109161048184,264.9036865234375,470500
2023-05-18,265.78146467915764,271.5400319266293,264.2574055830779,271.1541748046875,740000
2023-05-19,273.99971277961225,274.1637050022704,268.3568908198197,271.3471069335937,686500
2023-05-22,271.6268505953728,273.71998131609746,269.2829186238314,272.4660339355469,562500
2023-05-23,270.1220814956624,271.8872570667458,267.84564820226456,268.5980224609375,923100
2023-05-24,267.18981228787084,267.8167861044409,259.7914388293806,260.6499328613281,577100
2023-05-25,262.8394740247579,265.73322590678504,260.25439607497094,263.7461853027344,714100
2023-05-26,265.3956622248724,276.7005587154332,264.9423065565797,276.0928955078125,905000
2023-05-30,277.74229172550486,280.3466800415058,274.2505027022433,276.6330261230469,769800
2023-05-31,274.2987320332917,274.76174292463975,267.12222511960925,268.73309326171875,1472000
2023-06-01,268.3665210452331,272.85183007911223,266.13833469736875,270.5368347167969,556000
2023-06-02,273.8260567842258,284.0024042084232,270.5946951322932,282.4687194824219,768500
2023-06-05,281.5620880280343,281.7164250137748,278.1281710464265,281.3788146972656,530000
2023-06-06,280.693905618855,285.58435289497584,279.083037606942,281.6488342285156,636200
2023-06-07,280.8482510612889,289.46197819907866,280.2502137548644,288.5070495605469,872000
2023-06-08,287.49425409532427,293.10814013134,286.7901266034178,292.1918029785156,797800
2023-06-09,293.1467044943099,295.5485090503771,290.45550709837244,294.6803894042969,878500
