Date,Open,High,Low,Close,Volume
2022-12-01,165.63963665404492,166.52798952147734,164.50144645630417,165.3990478515625,6282600
2022-12-02,164.25159215837476,165.60262555169646,163.7519033865317,165.52859497070312,5823900
2022-12-05,165.04743090720262,165.97279214482546,164.71430029686277,165.4360809326172,5120600
2022-12-06,166.49100381385355,166.565034412424,162.79880713455003,162.9561309814453,7943500
2022-12-07,163.39103503408333,164.6032559555999,163.076401492708,163.9462432861328,5702600
2022-12-08,163.62237137495208,164.22385049675194,163.17818784019502,163.9739990234375,4798500
2022-12-09,163.89997472155528,164.6125068143229,162.54895524787776,162.62298583984375,4561000
2022-12-12,162.81727604326812,164.59396758801248,162.49340814348506,164.5662078857422,4882400
2022-12-13,165.73219407973258,166.7500829125157,165.00115083556895,165.833984375,9177500
2022-12-14,165.25102173377172,167.5274026120326,165.25102173377172,166.3429412841797,9533600
2022-12-15,165.82473040942932,166.41696103475297,163.23371612867896,164.24237060546875,7602400
2022-12-16,163.78894446129055,163.78894446129055,161.80867191226048,162.55821228027344,18841800
2022-12-19,162.26208264762673,163.0208714452308,161.07762150998343,162.3823699951172,5736000
2022-12-20,162.8635831931477,163.27074441031334,162.095531646202,162.55821228027344,6174700
2022-12-21,163.113418586103,164.88084770265212,162.53968505496815,164.4181671142578,5472000
2022-12-22,163.5761073321895,164.2608656004324,162.25283344104554,163.8166961669922,5709100
2022-12-23,163.4835681771212,164.27013087715687,162.6877569478692,164.2331085205078,3683400
2022-12-27,164.81609687998244,165.03818866863836,163.77969677270653,164.1868438720703,3067300
2022-12-28,164.4922083464041,165.13070985888567,163.46505680891033,163.4743194580078,2645400
2022-12-29,164.2978803776083,164.9919012627968,163.85371096465713,164.30712890625,2828800
2022-12-30,164.2423562142978,164.5014562076809,162.308340672408,163.4650421142578,4216600
2023-01-03,163.01163927411608,165.06594235457857,162.87282661631124,164.89012145996094,6344900
2023-01-04,165.5378650184318,166.74083740615424,165.158463536477,166.68531799316406,9788800
2023-01-05,165.65813988770083,166.5557412399269,165.09366907980493,165.45455932617188,6255300
2023-01-06,166.6853173756029,167.4255950392512,166.00054500484774,166.79635620117188,5706000
2023-01-09,165.91724362162375,166.3429018091143,162.10474638994663,162.4748992919922,7925300
2023-01-10,162.58594672898195,162.9931078828901,161.30895797886765,162.0862579345703,5047500
2023-01-11,162.4656498349726,162.6044483475147,159.26389432007002,161.8271484375,6494800
2023-01-12,161.25343672788551,161.66986056147195,159.90241729057308,161.01284790039062,4269400
2023-01-13,160.26328919675038,161.02207794707363,159.513748974153,160.48536682128906,6088000
2023-01-17,161.01283089223105,161.54954202292527,159.24538780803127,159.4952392578125,6053300
2023-01-18,158.83824176734788,159.16212383007482,157.04305292904277,157.0893096923828,7047800
2023-01-19,156.41379951139848,158.49586217153114,156.11769127541186,156.87648010253906,6939500
2023-01-20,157.40393851615912,157.4131870445721,154.9794826823307,156.14544677734375,8620600
2023-01-23,156.4786019300019,156.96904229082728,155.4144279599919,155.74755859375,8425400
2023-01-24,156.4045713314009,158.2275342272586,153.61922477362296,155.74755859375,10541800
2023-01-25,154.69262938236005,156.85797119140625,154.6093502635255,156.85797119140625,7099800
2023-01-26,156.89496713897435,157.2280976781338,156.06213373113124,156.2842254638672,6946100
2023-01-27,155.96036739766,156.26573828209936,155.24784945385926,155.6735076904297,6058100
2023-01-30,155.39589321597217,155.9603640898016,149.0571777258057,149.90850830078125,23259100
2023-01-31,149.63089659770608,151.2317674493285,149.02941749226662,151.22251892089844,11612500
2023-02-01,150.82463995334365,153.59146114093198,150.2786660675937,152.61058044433594,9865300
2023-02-02,150.83388428373237,153.81354864886742,150.66732603569122,153.18429565429688,10099000
2023-02-03,153.63772648438584,153.9245862113522,151.65745398350717,152.32371520996094,6868500
2023-02-06,152.26817417263135,152.5457853308822,150.92640338095728,151.1669921875,7021000
2023-02-07,149.53835610369308,151.64817823548236,149.37178376703102,151.20399475097656,7310800
2023-02-08,151.11148623548945,152.27743626009652,150.7413332848982,151.39834594726562,6054700
2023-02-09,151.41685231241112,152.49952318368477,149.0479299834817,149.35328674316406,7949500
2023-02-10,149.69567461666182,150.6395328071211,149.30702463472736,150.04730224609375,7028000
2023-02-13,149.28852782005904,150.66732112566632,149.1219554575541,150.6025390625,6414700
2023-02-14,150.59330559873422,150.8061347477731,149.68644134303386,149.94554138183594,6316000
2023-02-15,149.86222578844018,149.8899854915651,147.40076189883905,147.47479248046875,12621800
2023-02-16,147.19720489118168,147.73390193261648,146.13303109686925,146.4291534423828,11177000
2023-02-17,146.34528343932186,150.15722877780107,145.97246818257764,149.48617553710938,12401900
2023-02-21,148.79645831883542,149.44888137657597,147.15611407023124,147.25863647460938,9423900
2023-02-22,147.7246573348665,148.05086889137726,146.67147383896616,147.05360412597656,9820200
2023-02-23,146.9883584310326,147.80852344761408,146.01905310946435,147.00698852539062,9385100
2023-02-24,146.00040267993373,146.18681738727653,144.65831064860572,145.36663818359375,8689700
2023-02-27,145.81402052460948,146.23342522596403,144.53716210317864,145.04977416992188,7267100
2023-02-28,144.443966718251,144.71425956742846,142.6358517627412,142.8408966064453,9062300
2023-03-01,142.60789040163374,142.82226451252222,141.58268041889266,142.19781494140625,6767000
2023-03-02,141.433528679868,142.3748603902409,140.94887603286463,142.0859375,8762500
2023-03-03,142.94343581755814,143.64244853371068,142.449467969193,143.54925537109375,5747200
2023-03-06,144.1457030064683,145.14295345797913,144.06182491849415,144.98451232910156,8148200
2023-03-07,145.47848965835826,145.62761575003353,142.92477289029165,143.6144561767578,7457700
2023-03-08,143.51194144268746,143.71698627434685,142.1139162567085,142.56129455566406,6230500
2023-03-09,143.02731528573898,143.15779707882527,140.4642688904058,140.95823669433594,7439400
2023-03-10,141.53608955635212,143.05528168162408,140.82776181929472,141.30308532714844,8504300
2023-03-13,141.75040744266525,145.31071783572344,141.26576902903847,142.6544647216797,10799600
2023-03-14,142.85953398669457,143.55854658679445,141.57334625164754,143.45602416992188,8421200
2023-03-15,142.44941160039394,144.36004844610758,142.1604887341462,143.8567657470703,7757700
2023-03-16,143.0179765177597,143.87543027559187,142.2257707628621,143.5585479736328,7605500
2023-03-17,143.97793267089105,144.4159816479831,141.94614313582238,142.0207061767578,20540700
2023-03-20,142.1046078701645,143.59584049369442,142.02072976822112,143.42807006835938,7129000
2023-03-21,143.53059248899515,143.65175922832336,141.8249999755716,143.42807006835938,8376800
2023-03-22,143.39076203961315,143.5864775649359,140.76246835657653,140.78111267089844,7943500
