Date,Open,High,Low,Close,Volume
2022-12-01,118.0664915513159,118.40910900989044,116.71559665672184,117.87071228027344,671200
2022-12-02,117.08757882585576,119.54464823041454,117.08757882585576,118.58531188964844,604100
2022-12-05,117.55744645555984,117.79239052893868,115.88350914236062,116.2848663330078,435600
2022-12-06,116.25552251080288,117.2148515215309,115.44302423850158,116.69602966308594,472300
2022-12-07,116.45130078047268,117.64557389915151,116.26530522210426,116.61771392822266,409900
2022-12-08,117.47914161471296,117.56724004264116,114.4934593043667,115.12975311279295,439200
2022-12-09,114.6892465874542,115.550685805949,113.59286328968793,114.06273651123048,364000
2022-12-12,114.04316772410591,114.94376433772736,113.30898424090353,114.91439819335938,409100
2022-12-13,116.22613952795884,116.22613952795884,113.38729532305456,114.3270492553711,957300
2022-12-14,114.63051499200748,117.1267418653049,114.63051499200748,115.58985137939452,964800
2022-12-15,114.45430013338324,115.1786998266895,113.49497130268044,113.79843139648438,687000
2022-12-16,112.4181782825962,114.50326428307189,112.36923719513732,114.04317474365234,2201000
2022-12-19,114.32706913664204,116.666666904558,114.32706913664204,115.37450408935548,874000
2022-12-20,116.0205600664297,117.0092625371752,115.119963493325,115.69752502441406,471200
2022-12-21,115.80520222768985,118.30142139885304,115.80520222768985,117.94901275634766,483700
2022-12-22,117.48892785382448,117.6455572425906,115.0808070152977,115.9128875732422,410200
2022-12-23,116.0695166686296,117.63577331061124,116.0695166686296,117.60640716552734,206600
2022-12-27,117.60640646707398,118.53636924221178,117.60640646707398,118.15459442138672,275100
2022-12-28,118.49721815008388,118.65384007750052,117.26378779698727,117.31272888183594,275000
2022-12-29,117.63577261198348,118.6049002050016,117.21484044177885,118.15459442138672,345100
2022-12-30,117.90984674422654,118.69297866301116,117.5965954704126,118.00774383544922,476600
2023-01-03,117.723877051786,118.41890319050712,116.41213200362871,117.06800079345705,717400
2023-01-04,117.54767999181928,118.35038702255532,116.81349645876186,117.47915649414062,744100
2023-01-05,116.78094879205462,118.51663427916728,116.78094879205462,117.85962677001952,615500
2023-01-06,119.27170552169946,121.29176913843204,119.16383772015932,120.97797393798828,541400
2023-01-09,120.1346415405824,120.7622319080702,117.66349792231532,117.9478759765625,627400
