Date,Open,High,Low,Close,Volume
2022-12-01,499.07816138079295,508.6612253739757,495.00583671742766,506.74658203125,406700
2022-12-02,496.677501920747,506.4841163806887,492.0123238451808,504.2584533691406,440000
2022-12-05,497.72718217388586,497.72718217388586,486.6765176821096,490.3211975097656,431000
2022-12-06,491.04039805810936,491.6526793089147,481.7391687096601,485.8600769042969,377700
2022-12-07,485.9572789273132,489.1548861275889,482.5458493378904,486.3460388183594,428800
2022-12-08,487.1139051484927,491.6624585858344,484.4702961176436,485.9378967285156,211000
2022-12-09,483.3914290489723,485.5588092750154,474.9357898632185,478.7165222167969,332100
2022-12-12,476.9768414160051,483.3234428713414,476.8893726570763,483.3039855957031,285000
2022-12-13,509.9829768653545,512.4711350744672,490.8071216764136,497.63970947265625,499000
2022-12-14,493.3243481602564,502.6256066910658,479.2121603180276,484.4799499511719,544700
2022-12-15,475.898032352522,479.1928374601448,461.64006015072016,463.2922973632813,859900
2022-12-16,459.00617079397415,461.7664051396851,454.0202730142418,458.3452758789063,1062200
2022-12-19,458.6562064515369,460.2792871670701,447.8387925850722,448.9662170410156,564600
2022-12-20,447.4306061520164,450.7156823568013,437.3615847924911,445.1369018554688,686800
2022-12-21,449.67577158585607,459.0935974121094,446.8669239639785,459.0935974121094,440800
2022-12-22,453.3496141792038,455.011579976442,441.8324192934513,449.3356018066406,361700
2022-12-23,448.64553468590464,454.4673239632596,446.8961000735023,450.7934875488281,347200
2022-12-27,449.821516811722,455.3905684191843,442.4252313723587,447.4986267089844,399700
2022-12-28,447.6541797617751,451.4543697271321,441.1909530594572,441.6769104003906,211000
2022-12-29,447.2071028184435,460.12385711556993,445.6228771572455,458.6659851074219,272500
2022-12-30,453.242622668618,456.2458350356036,446.5850021427476,452.1054992675781,354400
2023-01-03,456.3819661086507,463.59355615105216,443.5332533396142,448.2081604003906,345000
2023-01-04,452.9316541110999,461.8052396033594,449.3939002117066,460.8041687011719,427200
2023-01-05,454.8365500500473,458.5978543504216,446.1864874302325,446.2253723144531,325000
2023-01-06,452.3777239633416,459.8711782436128,442.6877328969599,455.8377380371094,366200
2023-01-09,462.4661448216801,478.0167795566836,459.4435044320952,467.04388427734375,312100
2023-01-10,466.3537747713066,476.209003164422,463.6129981100999,474.3720703125,270800
2023-01-11,480.37851474869217,490.2434419051772,477.5502397325114,489.9615783691406,364200
2023-01-12,490.9334798720227,492.5662892211942,480.9421993395039,489.8935241699219,303000
2023-01-13,482.5944708659946,492.35247183314897,482.5944708659946,491.0501098632813,320600
2023-01-17,491.34171219627234,497.6980419464916,485.2964022346739,495.9485778808594,332300
