Date,Open,High,Low,Close,Volume
2022-12-01,32.711367657882725,32.85531193032623,31.694759303305464,32.180572509765625,4550900
2022-12-02,31.676766369211094,31.99164682987199,31.559814005330576,31.71275329589844,4718600
2022-12-05,31.514826307872543,31.514826307872543,29.45462466947442,29.64355087280273,5829500
2022-12-06,29.589569024923968,29.796488680047,28.9148296761699,29.004796981811523,6216400
2022-12-07,29.13075154684789,30.01241066479717,28.923831864952856,29.66154670715332,6659000
2022-12-08,29.79648921999943,29.895451542047645,29.29268602688396,29.526594161987305,4510800
2022-12-09,29.715517972610552,29.81448028670997,29.34666062217739,29.58956718444824,4616800
2022-12-12,29.58057452766065,30.03939578280119,29.184725239717903,29.93143844604492,6366900
2022-12-13,30.552195993885363,30.741122182351564,29.499604287943647,29.63455009460449,8321500
2022-12-14,29.715520816511816,29.83247660181352,28.797874859633183,29.049779891967773,5738600
2022-12-15,28.59995366441716,28.94181914184316,28.267081485961132,28.72590446472168,6405200
2022-12-16,28.393031098647587,28.78887866069844,28.132132778079463,28.429018020629883,7307700
2022-12-19,28.429020897056542,28.86085542478238,28.14113235587336,28.47400283813477,4009900
2022-12-20,28.5279824395852,28.761892315901186,28.420025091101586,28.509990692138672,3743700
2022-12-21,28.833861098992173,29.058774217442817,28.734900493720517,28.779882431030277,3454100
2022-12-22,28.48299832746564,28.914831120409225,28.204106529850108,28.90583610534668,3871500
2022-12-23,29.085767315672975,29.24770161023485,28.878844218156534,29.157737731933597,3294400
2022-12-27,29.20272014646757,29.52659560466754,29.0047989246025,29.508602142333984,3656800
2022-12-28,29.63455146096524,29.70652530669088,29.265694081375965,29.43663024902344,4185600
2022-12-29,29.69109518514539,29.91829978301225,29.445717270292167,29.81833267211914,3012300
2022-12-30,29.68200852665221,29.981920259932647,29.563861165038677,29.81833267211914,4620700
2023-01-03,30.16368501118688,30.363626192203547,29.536601489181173,29.66383552551269,5347800
2023-01-04,30.02736315236919,30.536299277986316,29.918302439564943,30.40906524658203,5727800
2023-01-05,30.300010532659343,30.38180434066394,29.83651459854504,30.10915946960449,5021300
2023-01-06,30.390887604026,31.43603020428704,30.20003656230199,31.32697296142578,7190500
2023-01-09,31.47237924097269,31.554173028054013,31.036146865494533,31.099763870239254,3607400
2023-01-10,31.15429304428549,31.317880630493164,30.799854429791203,31.317880630493164,2802900
2023-01-11,31.572354585660246,31.572354585660246,31.172472247506963,31.190649032592773,5001400
2023-01-12,31.317883464800424,31.89044006834436,31.19973956052149,31.71776580810547,4210200
2023-01-13,31.19974050159157,31.554179158853845,30.53629995143652,31.48147201538086,4618800
2023-01-17,31.463295640045583,31.49056255263744,30.918005924352908,30.999799728393555,4747800
2023-01-18,30.699887117178665,30.718063902786277,29.70927483620177,29.736541748046875,8835100
