Date,Open,High,Low,Close,Volume
2022-12-01,22.81312804089178,22.97663262308231,22.3828540340278,22.50333023071289,3152400
2022-12-02,22.357035943321943,22.63241103204765,22.21934839895909,22.529146194458008,3059400
2022-12-05,22.382853114888384,22.59799010948589,22.21074286266437,22.40006446838379,4339900
2022-12-06,22.477514006577422,22.58938452200963,22.09887243500725,22.210742950439453,5250300
2022-12-07,22.0386344889382,22.1763220356529,21.78046910782436,21.814891815185547,3664700
2022-12-08,21.857918972644864,22.19353381032263,21.81489222899223,21.961185455322266,3652700
2022-12-09,21.93536800821965,22.090266908614957,21.789074784664653,21.814891815185547,2787000
2022-12-12,21.8665228278164,21.961183625603503,21.58254207582001,21.771862030029297,4518700
2022-12-13,22.460303884715547,22.503330629618628,21.59115017847944,22.05584526062012,5264200
2022-12-14,21.83210274687102,22.245165379031,21.703019238126657,21.93536758422852,3419900
2022-12-15,21.754651685215805,22.07305349171999,21.677202242257515,21.943971633911133,3932600
2022-12-16,21.59975356361789,21.81489054803368,21.289955780822385,21.64278030395508,8589900
2022-12-19,21.659993082000884,21.763259563516623,21.27274582802317,21.427644729614254,3937800
2022-12-20,21.33298351956543,21.47067105413255,21.16087328067409,21.28995513916016,2369400
2022-12-21,21.43624996956386,21.840706927745533,21.43624996956386,21.53951644897461,3774600
2022-12-22,21.41904179602092,21.58254639546012,20.997373421774768,21.45346450805664,2663100
2022-12-23,21.38461713344661,21.69441328290646,21.281350656050016,21.659992218017575,2015700
2022-12-27,21.65138801987308,21.84931367025277,21.50509479103481,21.78046989440918,2541300
2022-12-28,21.866523400325622,21.93536717105555,21.221112434220696,21.26413917541504,3923000
2022-12-29,21.401827434587076,21.720229244959643,21.32437799068782,21.68580818176269,2822500
2022-12-30,21.58254213871397,21.67720293677692,21.32437841482491,21.573936462402344,2657200
2023-01-03,22.20213777812508,22.262377516965792,21.668598936456327,21.89234161376953,4516400
2023-01-04,22.055845062262456,22.78731120859219,22.02142399492257,22.709861755371094,4677800
2023-01-05,22.408672003553484,22.537753882744155,22.04724175700052,22.339826583862305,2825300
2023-01-06,22.50332963926284,23.148740632595604,22.49472396238793,23.01105308532715,3654300
2023-01-09,22.9249997630073,23.01105489716713,22.606597900390625,22.606597900390625,3552700
2023-01-10,22.477514840774703,22.580779683257614,22.29679890438199,22.50333023071289,2429500
2023-01-11,22.6582312037486,23.338064984495222,22.6582312037486,23.30364227294922,3386700
2023-01-12,23.39830326695932,23.56180622395537,23.12292813794993,23.510173797607425,2408800
2023-01-13,23.26921655235647,23.518774595729315,23.226188171523287,23.277820587158203,2387700
2023-01-17,23.381092233793247,23.432724660853903,23.18316656225636,23.252010345458984,3375500
2023-01-18,23.338062241113505,23.47574978838196,22.985236054702423,23.01105308532715,3434000
2023-01-19,22.907792766586,23.11432412824922,22.830343300791625,22.89918708801269,2421900
2023-01-20,22.890579681327395,23.11432238324589,22.75289211727989,23.105716705322266,3583600
2023-01-23,23.10571275722321,23.596224825498727,23.002446281150224,23.501564025878903,1925200
2023-01-24,23.587620419081475,23.613437449831032,23.26921857999546,23.406906127929688,2107700
2023-01-25,23.346669021016503,23.38109173256251,23.062688216222835,23.30364227294922,2015500
2023-01-26,23.415510510162218,23.50156563923647,22.985236506156014,23.484355926513672,3157800
2023-01-27,23.458540981764678,23.80275988731116,23.44993530395536,23.690889358520508,3452300
2023-01-30,23.518773031958368,23.733909997725046,23.346662802799116,23.355268478393555,2351500
2023-01-31,23.31224448516152,23.647857666015625,23.277821778732907,23.647857666015625,5344400
2023-02-01,23.59622383117676,23.708094337623837,23.208976613927486,23.59622383117676,4025100
2023-02-02,23.751125856466423,24.465380652710387,23.751125856466423,24.301876068115234,4111800
2023-02-03,23.914628575626853,24.08673718265941,23.44132621321613,23.776939392089844,3648800
2023-02-06,23.46714197254863,23.639250570264508,23.28642605737734,23.59622383117676,3908400
2023-02-07,23.415510737419897,23.630647741511,23.131529957674253,23.432722091674805,5291800
2023-02-08,23.27609700210044,23.52843679426913,22.919342003251444,23.24999237060547,6739500
2023-02-09,23.406619501871862,23.49363329043309,22.81492773123548,22.893239974975582,3456700
2023-02-10,22.79752712027381,23.23259441906033,22.7453178494714,23.19778823852539,3216100
2023-02-13,23.249992437715395,23.31960312891979,23.023757276388665,23.049861907958984,4258800
2023-02-14,22.988957103322168,23.075970898677383,22.5538897861962,22.571292877197266,5032800
2023-02-15,22.43207045959284,22.736616240163794,22.405965824265312,22.66700553894043,4924000
2023-02-16,22.35375664852337,22.832329978478185,21.91868938141902,22.58869171142578,5302900
2023-02-17,22.606092485112796,22.8236260963852,22.29284521344235,22.73661231994629,3253600
2023-02-21,22.58869132921462,22.606094417920303,22.197131791236025,22.27544403076172,3447900
2023-02-22,22.38855816458469,22.43206588125072,21.735957351441456,21.83167266845703,3655500
2023-02-23,21.927388866196324,22.04050561477201,21.561932329771395,21.79686737060547,3342300
2023-02-24,21.431409926977548,21.588034387336773,21.274787126268013,21.361799240112305,2932700
2023-02-27,21.683751489547948,21.727257550052308,21.005045991991093,21.170372009277344,5522700
2023-02-28,21.18777798850562,21.32699939269674,20.909335180123374,20.93543815612793,8376000
2023-03-01,20.926733720408546,20.926733720408546,20.343743548514865,20.569978713989254,5966600
2023-03-02,20.39595450048353,20.804917145194583,20.39595450048353,20.70920181274414,4575100
2023-03-03,21.057256597281253,21.231282510031964,20.94413817732585,21.126867294311523,4375600
2023-03-06,21.18777869029661,21.283492371567,21.005049553962053,21.04855728149414,2166700
2023-03-07,21.039852306631843,21.09205991151076,20.178419357705582,20.30023765563965,4459400
2023-03-08,20.32634355317355,20.674397040114894,20.282835830024677,20.456863403320312,4368800
2023-03-09,20.46556176798335,20.50036628144454,19.917376159034863,19.96958541870117,3793600
2023-03-10,20.40465030697991,20.40465030697991,18.603470884675676,18.638277053833008,6702800
2023-03-13,18.472957291857178,18.881921618959325,18.351138978073585,18.68178939819336,10597700
2023-03-14,19.02114075757588,19.116854424298225,18.568670417916195,18.760099411010746,8667800
2023-03-15,18.45554913855998,18.803604213289404,18.34243240102764,18.73399353027344,6340700
2023-03-16,18.62957807476611,18.7600979077652,18.28152463355195,18.61217498779297,6432900
2023-03-17,18.681786669143705,18.707891300991115,17.93347214566593,18.04658889770508,12679300
2023-03-20,18.168408366608112,18.342435937526066,18.020485429222823,18.272825241088867,7391400
2023-03-21,18.446855295326984,18.446855295326984,18.055294037874468,18.185813903808597,4847300
2023-03-22,18.05529170932195,18.151007039832837,17.58541826097751,17.602821350097656,5927000
2023-03-23,17.655028829959935,17.95957456047891,17.585416480527307,17.663728713989258,5702100
2023-03-24,17.63762404166743,18.203211049065505,17.63762404166743,18.194509506225582,5073200
2023-03-27,18.272822261041338,18.35113448921777,17.98567797761096,18.10749626159668,4683600
2023-03-28,17.933470506285964,18.203211705451668,17.916067419978585,18.168405532836918,3080400
2023-03-29,18.351138098366857,18.64698398307353,18.351138098366857,18.58607482910156,3599800
2023-03-30,18.77750700175189,19.02114531836771,18.760103909211416,18.87322235107422,4560600
2023-03-31,18.80360643325996,19.125555257849765,18.638280419209902,19.116853713989254,7373000
2023-04-03,19.12555576989779,19.316986420654533,18.786203848501508,18.899320602416992,6696600
2023-04-04,18.96893051006389,19.012438228729724,18.6382801464524,18.86451530456543,4439000
2023-04-05,18.760099509493777,19.02114085742928,18.586073603853308,18.690488815307617,3977300
2023-04-06,18.472954415581896,18.75139718067605,18.3772407523619,18.65568351745605,5381300
2023-04-10,18.55996791250367,18.86451530456543,18.48165567855494,18.86451530456543,4354700
2023-04-11,18.95152892498415,19.24737477085776,18.82970897338047,19.13425636291504,3657600
2023-04-12,19.299580537234355,19.308282080067556,18.69918735894066,18.73399353027344,3923600
2023-04-13,18.69049116437674,18.742700436315552,18.394645261990416,18.67308807373047,3717100
2023-04-14,18.751398345934696,18.786204523559302,18.18581123673398,18.28152656555176,3248300
2023-04-17,18.33373336940476,18.71659300825846,18.29892885295433,18.7078914642334,4283700
2023-04-18,18.620879084423105,18.63828217378241,18.35983938263327,18.45555305480957,2879100
2023-04-19,18.316331702113526,18.62087912801457,18.23801945946326,18.594776153564453,3298900
2023-04-20,18.542562965736263,18.55996605145755,18.246717147072744,18.325029373168945,3885500
2023-04-21,18.40334554856238,18.48165779146413,18.133604300595213,18.385942459106445,2679400
2023-04-24,18.49035970254719,18.51646433724832,18.32503366874007,18.446853637695312,3082800
2023-04-25,18.359838266030216,18.472955020686324,18.290227572476496,18.368539810180664,3385500
2023-04-26,18.29022648294712,18.45555083300786,18.055289783829544,18.07269287109375,3198100
