Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m
2024-01-02,81.29382931053483,83.19922273040264,81.20677675981398,82.42546081542969,10455600,0.04590070203533814,0.20336658880485148,-0.12138190256556336,-0.128304449534959
2024-01-03,82.67693896263195,84.05037248310943,82.55119720620908,82.80267333984375,9957500,0.039965979387172945,0.22189072381388986,-0.11601324703969718,-0.12943463968928526
2024-01-04,83.17021269488082,83.75053601095198,82.541526027799,82.60923767089844,6656500,0.027426973293608103,0.22703346132027136,-0.11636943438219072,-0.13052076048531636
2024-01-05,82.94775154930939,82.94775154930939,82.07726296368627,82.58020782470703,6796100,0.032531169002257165,0.23968505174310284,-0.11096763839158053,-0.1310848209074872
2024-01-08,82.12562732237565,83.35397812335063,81.9418554578099,83.0251235961914,7625700,0.03784294606592664,0.23939730471347698,-0.10672794045219036,-0.12674989754691157
2024-01-09,82.94776098941382,83.16054793225081,82.18366577614077,82.9864501953125,5400500,0.052760864690147846,0.18416864115200493,-0.11215351095323844,-0.14061648197279286
2024-01-10,82.9864613439213,83.62481487897878,82.85105279469056,83.25727844238281,5706500,0.05853441161395612,0.1822021917441372,-0.09812390862576248,-0.11305421523851267
2024-01-11,83.09284283658685,83.18956216076151,81.95153710121834,82.52218627929688,5860100,0.04188551321950862,0.17240382852975045,-0.10930646801721744,-0.12370056087516956
2024-01-12,83.72151527392737,83.88594622868486,83.1702070541685,83.49906158447266,5269500,0.06527632153226137,0.18644420761211755,-0.08939154730124099,-0.11038911370869775
2024-01-16,83.28627888512885,83.45070246901439,82.25136665242101,82.69628143310547,9568200,0.02739721612724333,0.17583947993526317,-0.09955088725975914,-0.12848066666382574
2024-01-17,82.62857610120655,83.96332042598907,82.13529797672146,82.26103973388672,7669600,0.038968901716380344,0.15810928018534698,-0.09905189251745872,-0.11549714426531921
2024-01-18,82.26104126700852,83.0251290739388,82.01923927313632,82.66726684570312,6594800,0.06464868068569118,0.1652460140461467,-0.09280278102912143,-0.10887151724187272
2024-01-19,82.78332613702848,82.98644630327315,81.66136873543223,82.72529602050781,7501600,0.05998269299500336,0.1605666552211622,-0.10702252997531791,-0.08319044519965624
2024-01-22,82.99612039132568,83.35399002626507,82.22235837901896,82.23202514648438,14052800,0.029048623842962806,0.15911101437199604,-0.10525608865425262,-0.0741514406066407
2024-01-23,85.33676534555585,89.35067265435507,85.07561505240575,86.61347961425781,19434800,0.09688872880023713,0.24341981900833098,-0.06360577452077087,-0.02606092561514395
2024-01-24,86.69084369988757,87.09707663676895,85.79134003406807,86.55543518066406,12872300,0.09120822351111069,0.23273158904347158,0.0422355021703682,-0.04582546527913045
2024-01-25,87.2905326674658,88.12233223945397,86.64250499928337,87.9579086303711,10584600,0.09263499002169473,0.16879765137834934,0.06894115770861564,-0.0617532931519692
2024-01-26,87.71609905153576,88.22871812938874,87.18413168062511,87.44528198242188,5987400,0.07566924621687554,0.16154125779077244,0.0768110027312916,-0.07225815339708053
2024-01-29,87.47429410403583,87.70642195844758,86.75855486918151,87.1260986328125,8488700,0.07021507216398626,0.14648154768591737,0.04622444891505384,-0.07785731156595521
2024-01-30,87.20346948338448,88.10296576364411,87.10674278815542,87.62903594970703,9073500,0.0763929121607323,0.15295390839659717,0.045203115813237105,-0.0664815675894066
2024-01-31,87.88051239944527,88.84772032162344,87.71608882368558,88.13198852539062,5560700,0.08295690676311596,0.16827893295716367,0.05072404644834161,-0.052658262188203686
2024-02-01,88.69296358575913,89.15722663564323,87.78379315601948,89.14755249023438,13827100,0.0815535831805303,0.1407962314348128,0.09404771836272996,-0.05268245012004069
2024-02-02,89.2152596486695,89.66017442219312,88.45116447917967,88.96379089355469,6065000,0.07440722992631055,0.12791241938084608,0.10197927300336196,-0.04089945034978848
2024-02-05,88.267403664233,89.61182218655547,87.90953404967088,89.21526336669922,6764600,0.07996715478864602,0.1224925128756269,0.10666266662818047,-0.02370566490217252
2024-02-06,88.4511751854201,89.63117021330306,88.19970639986717,89.25395965576172,4718000,0.08081539156720274,0.12379384017350237,0.0952253986573659,-0.01842298354668237
2024-02-07,89.54412249553523,89.76657621332399,88.80904231582561,88.91543579101562,4625200,0.07094614183861836,0.12387921382716804,0.08170617838095717,-0.03376312848420948
2024-02-08,88.83805496860344,89.36034818377676,87.9482253631429,88.05461883544922,6197500,0.0610722428566175,0.10936360382279098,0.0521939093521997,-0.04536635441617609
2024-02-09,88.14165638398762,88.60591943923988,87.36789446418177,87.5419921875,5948100,0.05146353358262101,0.09587967227628735,0.06487372198121766,-0.04878562555361343
2024-02-12,87.54200586212546,88.8960986573174,87.2711887789295,88.1513442993164,5483500,0.06821387403585755,0.11381561836470722,0.06463040951352905,-0.044122192347466394
2024-02-13,88.20936697938726,88.71231927363336,86.91331179654432,87.61936950683594,6039600,0.04934555962877418,0.10992166097520473,0.06310225889348531,-0.07595478952074941
2024-02-14,87.97723535190666,88.5962478573475,87.88051603153362,88.39313507080078,6677900,0.0688888731025179,0.12231692076666012,0.0822565676672784,-0.0673310165799823
2024-02-15,88.41247769255384,89.2249287866387,88.30608423320311,88.78001403808594,5267200,0.07924740953053844,0.14594882363854889,0.09363223721438652,-0.07073412056701889
2024-02-16,88.35445909177409,89.0701910247193,87.96757437316157,88.0256118774414,4949100,0.06481821930486142,0.1370566144692087,0.0766984698399289,-0.07944773692344975
