Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m
2024-01-02,268.5599975585937,270.739990234375,265.3900146484375,267.9800109863281,452900,0.13081279355929465,0.14702737399139032,-0.09548715386774553,0.040577844354307224
2024-01-03,264.1199951171875,265.54998779296875,252.3800048828125,252.5200042724609,404800,0.046845215962912246,0.09634004369818228,-0.13771555742020025,-0.015171012573965803
2024-01-04,251.1000061035156,255.41000366210932,250.52999877929688,252.97000122070312,358100,0.05681583482030628,0.09539273640947621,-0.13110534968484533,-0.027786359135815397
2024-01-05,252.2100067138672,257.1600036621094,252.1499938964844,252.69000244140625,293500,0.07821301324166763,0.1354813070229035,-0.14406205068572553,-0.03916494229985512
2024-01-08,252.1100006103516,262.2799987792969,251.3600006103516,261.0899963378906,399500,0.11514966425842021,0.16636135456326073,-0.14721063099398135,0.003960619814528998
2024-01-09,255.82000732421875,259.6600036621094,255.0,256.44000244140625,326600,0.0995155303307611,0.1521250801141263,-0.1705265901029115,-0.06210229739022377
2024-01-10,256.0,256.92999267578125,252.5,255.2700042724609,276900,0.08105704058722774,0.14779681330061445,-0.1920045257164672,-0.08600380800445828
2024-01-11,254.009994506836,256.8699951171875,248.42999267578125,255.02999877929688,380900,0.06417694669108065,0.17438752292577542,-0.19920244355273398,-0.11117692367744214
2024-01-12,256.7699890136719,259.1700134277344,243.5599975585937,248.8699951171875,625600,0.03964403893725699,0.18020581818139725,-0.19532463754702134,-0.16985226984342372
2024-01-16,246.52999877929688,247.0399932861328,240.22000122070312,243.5200042724609,498300,-0.003722899932854684,0.17687998466746824,-0.21320798491504267,-0.1688737055547409
2024-01-17,240.0,240.33999633789065,236.19000244140625,239.1699981689453,463200,-0.12121548004578087,0.1125738326781549,-0.23629342557046884,-0.18566568529676242
2024-01-18,240.3999938964844,250.1199951171875,237.75,249.58999633789065,482200,-0.07620844213508737,0.1718390060603161,-0.21603794275267652,-0.14983988094006773
2024-01-19,250.44000244140625,251.32000732421875,245.13999938964844,249.08999633789065,397600,-0.06595919011920703,0.1911342872703521,-0.1820779229368542,-0.16001217656889344
2024-01-22,251.8500061035156,258.2200012207031,250.3699951171875,254.57000732421875,357600,-0.05511842240145526,0.2358366937014662,-0.1693205820586391,-0.11521616069734342
2024-01-23,255.8500061035156,257.44000244140625,252.6199951171875,256.0899963378906,211800,-0.021100070038434837,0.251967697468533,-0.1536732891462652,-0.13783120428797502
2024-01-24,259.1400146484375,259.1400146484375,251.6699981689453,254.1699981689453,522100,-0.04198861517530306,0.23810222846412032,-0.1567859723822138,-0.20011961745464046
2024-01-25,257.9800109863281,260.75,255.47000122070312,256.989990234375,334200,-0.046100787865737125,0.24806947532323909,-0.1604926357848816,-0.17121387589301174
2024-01-26,256.9800109863281,258.4200134277344,251.6199951171875,252.1699981689453,268300,-0.08468240229057966,0.2677592555742412,-0.15783320195985984,-0.18804136838077512
2024-01-29,250.72000122070312,256.0400085449219,249.7100067138672,255.92999267578125,493200,-0.0720113682650173,0.24947512760788926,-0.14456180579852362,-0.1777877671832344
2024-01-30,255.97999572753903,255.97999572753903,250.5599975585937,250.91000366210932,302100,-0.08875976720413903,0.21107255783506917,-0.18525129684350783,-0.20873541837712528
2024-01-31,250.0,250.0,238.47999572753903,239.5500030517578,482600,-0.12358681879046862,0.141965000585198,-0.059740161578936246,-0.22483252759276717
2024-02-01,239.5500030517578,242.8699951171875,233.9499969482422,242.6000061035156,474100,-0.0947085746783829,0.15838234535530393,0.0060129058417210945,-0.2327155047021472
2024-02-02,240.2100067138672,247.94000244140625,237.0599975585937,246.47999572753903,418600,-0.023918930946971284,0.24491130304074438,-0.012302173058206911,-0.24997720212604346
2024-02-05,242.9199981689453,244.1000061035156,239.0399932861328,242.07000732421875,336200,-0.043088088879656095,0.16942032523777173,-0.03715045623420521,-0.2977371663717018
2024-02-06,241.1499938964844,243.5,241.1499938964844,242.4900054931641,497100,-0.040365652972785604,0.1315445732149514,-0.02312367696559625,-0.26698102450723604
2024-02-07,243.6699981689453,247.6199951171875,240.3800048828125,247.1100006103516,522900,-0.05354473906938495,0.19944663375285288,-0.025898739573942287,-0.23895906584446835
2024-02-08,247.22000122070312,249.75,245.67999267578125,247.1199951171875,318700,-0.03634381233617512,0.18784850553857235,-0.04176206490946144,-0.2537520770891639
2024-02-09,248.3600006103516,253.7700042724609,248.3600006103516,253.08999633789065,328600,-0.008540008219075523,0.2259736162797472,-0.009122237286657175,-0.22255332771803904
2024-02-12,253.08999633789065,260.0,253.08999633789065,259.3999938964844,395800,0.01713521992747724,0.2808610923565842,-0.009696909678734711,-0.18056609837927895
2024-02-13,251.77999877929688,253.1100006103516,243.4900054931641,245.8000030517578,692200,-0.012335725984099044,0.19216224553019146,-0.06844532442364037,-0.21584888103021804
2024-02-14,249.47000122070312,255.3600006103516,248.2700042724609,252.9600067138672,567200,0.03876479252539933,0.24850701323645885,-0.05604897252290664,-0.20689764216196294
2024-02-15,276.57000732421875,294.989990234375,273.2799987792969,283.75,1184700,0.18639462379208704,0.3157284391248196,0.06696998343646232,-0.10983187568405095
2024-02-16,282.4100036621094,283.0,271.7099914550781,275.4599914550781,658200,0.10364996793447245,0.269634877078347,0.03544710265403017,-0.15766619561729045
2024-02-20,269.8599853515625,272.3900146484375,267.3800048828125,271.92999267578125,523800,0.09169375195183727,0.26197326001258925,-0.0001839043625503356,-0.1844709972266565
2024-02-21,269.7300109863281,276.2300109863281,268.6499938964844,274.42999267578125,375000,0.07801384601552441,0.2587376722221528,0.025791477322050227,-0.14926528582298648
2024-02-22,278.2699890136719,283.8999938964844,277.0400085449219,279.4800109863281,302400,0.09133513601826215,0.2672531944069001,0.037570634782880585,-0.0896416580249898
2024-02-23,278.2099914550781,279.8299865722656,274.989990234375,274.989990234375,269300,0.08191364919313071,0.236410169086398,0.018142078429125963,-0.09800900502303311
2024-02-26,273.8900146484375,279.4100036621094,272.3999938964844,278.0599975585937,336900,0.08198765759321147,0.2311166067793311,0.045652765936545325,-0.076212632695702
2024-02-27,279.5599975585937,281.0400085449219,274.4800109863281,275.7799987792969,194600,0.09362731800685364,0.20470033629726148,0.027534497289474213,-0.05528916794337224
2024-02-28,272.2900085449219,274.2200012207031,270.8299865722656,272.79998779296875,212900,0.06591644434014743,0.17840167513161442,0.010669732594709602,-0.07909402263243592
2024-02-29,276.04998779296875,282.0,275.760009765625,279.4800109863281,400900,0.11386555700143752,0.19492073930330434,0.021902157175185177,-0.06917565033695883
2024-03-01,279.67999267578125,289.94000244140625,278.75,289.6400146484375,413200,0.2091004423233387,0.22407243946138844,0.03772716796072895,-0.04200562890547843
2024-03-04,290.6499938964844,293.57000732421875,286.010009765625,291.6499938964844,442500,0.20218461071282712,0.2306945698142413,0.0605068308060519,-0.047082283790943924
2024-03-05,289.760009765625,289.760009765625,282.1700134277344,284.5400085449219,306700,0.154414205927911,0.17958712836827861,0.03112881303823234,-0.08049766579244422
2024-03-06,289.25,289.5799865722656,283.5199890136719,287.2699890136719,182100,0.18672276747161876,0.20010859704046924,0.05130828550291633,-0.060625907239574506
2024-03-07,289.4200134277344,290.69000244140625,285.32000732421875,288.5899963378906,246600,0.19011089034771,0.23139612385349917,0.059512413409538834,-0.04491000516201149
2024-03-08,290.4700012207031,290.989990234375,282.42999267578125,282.5899963378906,328600,0.1435797646388446,0.2069789879316557,0.06944447010931087,-0.07972127007663432
2024-03-11,282.29998779296875,283.5400085449219,279.19000244140625,280.2300109863281,268800,0.13398355666622375,0.20151788414769278,0.0930686754439971,-0.05617861463086127
2024-03-12,281.1099853515625,286.8999938964844,278.45001220703125,285.44000244140625,316100,0.1278201689976175,0.2088256322319797,0.12038308142486676,-0.009542315752466557
2024-03-13,284.07000732421875,286.1600036621094,282.3299865722656,284.5,286200,0.09676178370895405,0.18714795429074083,0.13206797486704813,-0.0014741450510317167
2024-03-14,282.0799865722656,285.32000732421875,279.04998779296875,281.7699890136719,375300,0.14633842764574712,0.17708239312473584,0.1262690753166238,-0.036552016527868325
2024-03-15,277.5,286.3599853515625,277.5,285.8599853515625,539300,0.1300600006502599,0.16949635444589295,0.12194353343593689,-0.006533693426767573
2024-03-18,288.5299987792969,288.6000061035156,283.67999267578125,285.9700012207031,329300,0.007823792848292932,0.050742200811178195,0.1376004282998391,-0.03038006197263199
2024-03-19,283.9800109863281,287.5199890136719,283.5,285.19000244140625,306000,0.03532277386247906,0.055555593206478404,0.1263428352240592,-0.012192127456106983
2024-03-20,284.92999267578125,287.07000732421875,278.8399963378906,285.8099975585937,358500,0.05104256704541377,0.07173393358409874,0.13340206858038184,-0.017294728519571256
2024-03-21,289.0199890136719,296.44000244140625,287.8800048828125,295.0599975585937,227400,0.07517401681085656,0.09516733298558999,0.25115547329711907,0.0021397442464572425
2024-03-22,293.8699951171875,293.8699951171875,290.1600036621094,291.44000244140625,201800,0.042793727583126495,0.11402476495595892,0.2744446902908779,0.011558145358205207
2024-03-25,291.3999938964844,299.5199890136719,291.29998779296875,297.94000244140625,449800,0.08345762763026698,0.12298822201604453,0.3116443339073207,0.03182684828192639
2024-03-26,300.0,301.5199890136719,291.010009765625,291.3800048828125,290600,0.047903356977524236,0.081548572517959,0.2771422865565214,0.00917810340335512
2024-03-27,293.1499938964844,299.54998779296875,292.6400146484375,299.1600036621094,405000,0.08477773945282818,0.08588023107843701,0.33577422170878135,0.035657477092270407
2024-03-28,300.239990234375,302.6300048828125,298.0400085449219,301.44000244140625,376900,0.10498539563782083,0.09300552268667994,0.33433667192651706,0.038910938419491226
2024-04-01,302.5899963378906,304.5599975585937,298.07000732421875,301.0,416900,0.07700010078618691,0.09315414319199777,0.27073925024182666,0.016479822245307307
2024-04-02,293.989990234375,297.6700134277344,292.9599914550781,296.5,461500,0.023684522181401935,0.08476937974607646,0.2535407835378225,-0.04079449370495325
2024-04-03,294.0799865722656,296.239990234375,291.25,292.75,399300,0.0037716651004149337,0.09243222627875625,0.25304966777209015,-0.0794025157232704
2024-04-04,295.7799987792969,303.8800048828125,291.8999938964844,292.9599914550781,390700,0.02959156061467172,0.16014567756376152,0.2719141628365116,-0.05997113045865865
2024-04-05,291.9100036621094,292.19000244140625,287.57000732421875,290.3800048828125,216700,0.010826107801301221,0.14788316196224027,0.25738287786018055,-0.05937607165180758
2024-04-08,295.1099853515625,299.3399963378906,293.760009765625,296.8699951171875,232800,0.028691218976289123,0.17483870453492,0.3340073877664058,-0.010927865553873928
2024-04-09,299.4200134277344,306.9599914550781,299.4200134277344,306.1700134277344,364500,0.0834425046725622,0.1726608361949773,0.36774628134765974,0.019682953007037263
2024-04-10,297.3800048828125,304.8099975585937,296.4200134277344,299.9100036621094,287600,0.07022799808811842,0.16951333959933002,0.34742565008041737,-0.006788938438798797
2024-04-11,300.239990234375,300.4599914550781,292.25,297.5400085449219,270500,0.04239071608752343,0.1655893899204246,0.33785978736767075,-0.021346545605475775
2024-04-12,293.8500061035156,295.0299987792969,287.8699951171875,289.67999267578125,221000,0.018207355626647548,0.13586634538029574,0.3339472637259189,-0.03891712565545058
2024-04-15,292.32000732421875,293.4100036621094,281.5199890136719,283.0,199500,0.004365301608711958,0.13713989453305286,0.3420591196140894,-0.0756769520578906
2024-04-16,280.6499938964844,283.2900085449219,278.2200012207031,280.4200134277344,245500,-0.019030197308440466,0.15152763020646187,0.35520981978154675,-0.07476565312282102
2024-04-17,283.5199890136719,284.489990234375,275.75,276.1400146484375,175600,-0.03437418795784508,0.1545763129260771,0.28455139359157844,-0.08094247985850955
2024-04-18,274.0,277.0299987792969,271.510009765625,273.0299987792969,376100,-0.04263825364848728,0.09391403015076594,0.2818911298073081,-0.09180722368106364
2024-04-19,273.0299987792969,274.8699951171875,266.75,268.07000732421875,351500,-0.06206917317767402,0.07619740361062788,0.28189562731194884,-0.08433529723261157
2024-04-22,271.739990234375,274.8699951171875,267.2099914550781,271.6300048828125,305100,-0.0794075539539324,0.06701495489555542,0.31865623398814225,-0.06502128887926684
2024-04-23,271.54998779296875,277.45001220703125,271.54998779296875,276.5599975585937,245800,-0.0510568376275119,0.07993284202204642,0.3520410336469906,-0.03938866473879821
2024-04-24,275.2799987792969,280.9200134277344,274.239990234375,277.5299987792969,322600,-0.0685037373124251,0.0919069944471742,0.3518924831006063,-0.036989498496835305
2024-04-25,274.3599853515625,293.2900085449219,271.6300048828125,292.5299987792969,674700,0.0039467152076781975,0.1382933573113465,0.4206691932235005,0.029672624057282437
2024-04-26,293.5,299.1499938964844,292.7799987792969,297.2099914550781,461400,-0.0065182918276526225,0.17860964275360613,0.49419328330993406,0.0598743927799954
2024-04-29,298.45001220703125,303.8399963378906,298.20001220703125,300.010009765625,560700,-0.004743871630173646,0.17223466710166102,0.46467806026323966,0.05592712558608737
2024-04-30,320.0,322.95001220703125,304.2099914550781,314.5599975585937,907700,0.04504982577605876,0.2536765890857,0.5182933134419638,0.09210845707646387
2024-05-01,311.6099853515625,315.5199890136719,303.489990234375,309.04998779296875,580100,0.04232710891389124,0.29012725466838996,0.473280171132368,0.07514341509361455
2024-05-02,312.2300109863281,315.1700134277344,303.2099914550781,312.7099914550781,507800,0.06818101265611665,0.28899416153207813,0.493148079984822,0.22420133286214106
2024-05-03,315.6499938964844,317.07000732421875,308.92999267578125,309.5899963378906,475200,0.05676544705034403,0.2560451221368645,0.5636647696773749,0.19764021794154973
2024-05-06,312.1499938964844,319.45001220703125,311.79998779296875,315.7900085449219,334100,0.08750603772585519,0.30454000491669975,0.5255555968353713,0.19166040960347885
2024-05-07,315.4800109863281,320.67999267578125,314.25,317.8699951171875,275000,0.07073803464614326,0.31085812988753636,0.4832944031289417,0.16095693677511003
2024-05-08,314.94000244140625,320.0599975585937,312.19000244140625,319.95001220703125,329800,0.045007669513492,0.2947675586450076,0.5530045897091538,0.15147926680487767
2024-05-09,319.0400085449219,319.8699951171875,315.07000732421875,316.5,250400,0.055316582092345135,0.28075431472031065,0.5213420987025994,0.1715279675367798
2024-05-10,319.0400085449219,319.0799865722656,314.20001220703125,315.79998779296875,304100,0.061369828337858756,0.24777744028790627,0.5297422207820506,0.1620119974949914
2024-05-13,319.1000061035156,320.1499938964844,315.57000732421875,316.0,232900,0.09085890634385962,0.2181958652092424,0.5603396866161845,0.1911942153727928
2024-05-14,318.3900146484375,322.7799987792969,317.8500061035156,320.9800109863281,216300,0.1342049858174139,0.30585844996405376,0.5567951420537214,0.20596636072267582
2024-05-15,323.0,325.1099853515625,322.2099914550781,323.8699951171875,217500,0.15494607948391104,0.2803209460835021,0.5984896803787907,0.19641662546173766
2024-05-16,324.0,324.1700134277344,319.6700134277344,319.8599853515625,288400,0.15832537257878498,0.12725986026982383,0.4831678564408777,0.2007657462589103
2024-05-17,320.739990234375,320.739990234375,317.5199890136719,317.8900146484375,222700,0.16430434776291047,0.15403334244377498,0.4652009808779163,0.17013287788936582
2024-05-20,316.239990234375,320.5400085449219,316.239990234375,320.1600036621094,332000,0.19431489877526698,0.17736186623530048,0.48579919254746806,0.14617126356851262
2024-05-21,319.2099914550781,322.4800109863281,317.07000732421875,321.7799987792969,285700,0.18462612007138257,0.17253947224149124,0.4759196058778463,0.14594021640963284
2024-05-22,321.7099914550781,327.0899963378906,321.7099914550781,326.9800109863281,230700,0.1823113026931964,0.16995848766559418,0.4826336308176902,0.1672437985467301
2024-05-23,328.70001220703125,328.70001220703125,321.29998779296875,324.0599975585937,276600,0.16765754687405643,0.17844288543883402,0.45703876724409165,0.1948233762261966
2024-05-24,325.3099975585937,327.0,322.6000061035156,327.0,205400,0.1178340729653149,0.1760051890638945,0.44779951791522743,0.2510041764212232
2024-05-28,328.3299865722656,328.5,324.1000061035156,326.239990234375,303100,0.09767504328226662,0.1829719039757507,0.42512665054979837,0.2562670382660741
2024-05-29,321.0899963378906,322.2900085449219,315.3399963378906,316.92999267578125,216500,0.05639806126260427,0.16176688730757305,0.36902804611568585,0.19722722580206353
2024-05-30,319.54998779296875,319.54998779296875,315.3099975585937,316.6199951171875,233800,0.006548822401392984,0.13288959020642177,0.353713266678475,0.18238851505165754
2024-05-31,316.6099853515625,318.7699890136719,308.1600036621094,312.3399963378906,507200,0.010645554683295533,0.0783730856974516,0.3200067736591843,0.18954940635019435
2024-06-03,314.1000061035156,314.6300048828125,302.2699890136719,307.6300048828125,305600,-0.016245040808027356,0.05479174119921271,0.2981264681787794,0.15563482635590553
2024-06-04,303.9800109863281,307.8900146484375,301.3800048828125,302.7699890136719,219500,-0.022029159226370165,0.0640682502329788,0.25516121168017847,0.08906146677567706
2024-06-05,304.79998779296875,309.989990234375,303.0,307.5,248000,-0.026251649262495902,0.07042159557211991,0.28462215930387735,0.14265548191489508
2024-06-06,307.1199951171875,308.8699951171875,304.1499938964844,307.489990234375,162800,-0.03265487476723228,0.06549081442987936,0.3120412588904613,0.13843014915197638
2024-06-07,305.2200012207031,308.0299987792969,300.42999267578125,300.8299865722656,187300,-0.05975941523763273,0.06454577469389822,0.2848843817469615,0.08383768993498264
2024-06-10,298.82000732421875,303.7699890136719,295.0799865722656,302.6000061035156,227800,-0.04391783221638035,0.07982726417649433,0.29743176969833307,0.08837178517460154
2024-06-11,301.010009765625,303.0,299.0400085449219,301.3800048828125,172900,-0.04566175892194668,0.05584361794096582,0.2763308289955888,0.09728391780542767
