Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m
2024-01-02,111.22356335538176,112.4226799169298,111.08595219376303,111.7248306274414,1089400,0.08123275917381223,0.24201725559590637,0.023080802650509158,0.03142559471445683
2024-01-03,111.26288277182152,111.34151558622204,109.61163116360052,109.65094757080078,1182800,0.050470908320666696,0.24181881979694442,0.01875668347420567,0.02207592614941145
2024-01-04,110.5355409406404,111.37099391859324,110.0440971302167,110.40776824951172,1352600,0.05503888402448731,0.23544873628179563,0.032156225304054376,0.027364867071402177
2024-01-05,110.2308578491211,111.07614187711948,109.36591186763172,110.2308578491211,1144300,0.06011927368054626,0.24824793449405935,0.030220202561828335,0.027295591116392348
2024-01-08,110.35862336196904,110.9483544480322,109.7983777053834,110.91886901855467,904300,0.06361922169688805,0.24457890001897886,0.01651833075550857,0.06391530804558632
2024-01-09,110.11290313733784,110.50605970034611,109.46420118238622,110.19153594970705,947700,0.057242523314305904,0.2347887337670833,0.0016061871318620025,0.020653228242202726
2024-01-10,110.19154034824442,110.8402423290904,109.46420555189044,110.3193130493164,851000,0.05508552273704859,0.22465848769410623,0.01211073197193202,0.01708354382228805
2024-01-11,110.48640599176667,110.9287024413602,109.07104535492708,109.75906372070312,1036100,0.03686170295572855,0.21289895052069285,0.014881209995377231,0.0016146878107778928
2024-01-12,110.21119565272042,110.8697361141315,108.99241699829844,109.81804656982422,1233100,0.035112163205474944,0.22790751992823344,0.02748732761172623,-0.014599113800781494
2024-01-16,109.20864527673687,109.45436718447884,108.27490502685252,109.06121063232422,1561500,0.016303301483425292,0.23459194619047863,0.0095223641412161,-0.03259209390174256
2024-01-17,107.86208238524372,108.79583009814796,107.51807322736838,107.8129425048828,1353100,-0.011178288555873217,0.19748640067209178,-0.00455174510565548,-0.049716900695918054
2024-01-18,107.85226232825016,109.6312865288414,107.82276940049375,109.49368286132812,1276500,0.006141565385135328,0.2015115804786507,0.00597815686931491,-0.02716511264952237
2024-01-19,109.89666434273926,110.03426801207412,108.39284745726732,109.95564270019533,1129300,0.010477917062192477,0.2423747354628485,-0.008371738692324882,-0.0018940465550811858
2024-01-22,110.45691638287494,111.70518795395157,110.1129071896468,111.43980407714844,889000,0.016131902435006618,0.2342780705508758,0.0030697152446133025,0.057300873505476746
2024-01-23,112.00005228272384,112.02954521323947,110.68298634220804,111.81330871582033,718600,0.037293782958665256,0.2431362237164323,0.004753653027891547,0.045920731913584145
2024-01-24,112.35388097868714,112.54063202534408,109.74923479551111,109.78854370117188,876400,8.937433655553662e-05,0.2500342256082604,-0.016805621469108023,0.11568470747456283
2024-01-25,110.71246042943996,111.08595502381404,109.80820562274228,111.04664611816406,1237000,0.0030184744251793294,0.2673273206178939,-0.0009960453321425922,0.10504384498097741
2024-01-26,111.61671252250122,111.81329454015882,110.35861760484136,110.46673583984376,953200,-0.010825577712563317,0.2848430960440247,0.0019730690468979795,0.11031508000940748
2024-01-29,110.08342287911113,111.43980521143274,109.96547365501608,111.42015075683594,1308100,-0.008917532706464892,0.28234322555719227,0.01313370623395782,0.13327098455253616
2024-01-30,110.98766069866942,112.09832843295143,110.27015698423996,111.80345916748048,960800,-0.004986102073930132,0.29434369193172616,0.01544696135131085,0.12506746503295996
2024-01-31,111.9705615812487,112.34406369515352,110.26033913490076,110.5158920288086,1304800,-0.01678896786638384,0.2636721005889182,0.011106188584215637,0.1266308512236849
2024-02-01,110.90903552729188,113.40557098388672,110.71246100267452,113.40557098388672,1113000,0.015043570413187046,0.23752004040842345,0.03615505713657141,0.12374386466473264
2024-02-02,112.62909431883436,113.98548410043824,112.18679786760391,113.44489288330078,1642500,0.03460020543871978,0.225632359475878,0.07170235524508928,0.1143836967492966
2024-02-05,111.0662948763614,112.707715310654,110.10306176290116,112.12781524658205,1951600,0.01557903963046492,0.2135866419746013,0.0866262713970336,0.09094393174645554
2024-02-06,114.21154259228796,117.88754782375248,113.74959169313472,117.51404571533205,3302400,0.0660721326888325,0.23750456146394905,0.12508896812749692,0.15073595606601775
2024-02-07,118.60504996728326,122.42848229497754,118.33967360341646,121.23918914794922,3501200,0.09304386368804529,0.28695604638562844,0.18073442266692008,0.20090581084663572
2024-02-08,121.59303959347284,121.59303959347284,119.0670184394787,120.28579711914062,1904200,0.09160650210049481,0.26878714102126344,0.20373226403454647,0.15033547468803765
2024-02-09,120.26613859312468,122.27123038466686,119.97126928598924,122.17294311523438,1588400,0.10744836727381535,0.28816063126053115,0.22130453882621404,0.1852092313003051
